TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
53022,2024-11-05 00:03:47,1054,50,64.93,605027,7,0,0
53023,2024-11-05 00:04:57,2987,330,2.0,605097,7,0,0
53024,2024-11-05 00:08:25,1891,530,21.34,605305,7,0,0
53025,2024-11-05 00:11:00,754,202,35.93,605460,7,0,0
53026,2024-11-05 00:13:17,3269,657,99.39,605597,7,0,0
53027,2024-11-05 00:13:42,2255,773,126.98,605622,7,0,0
53028,2024-11-05 00:13:53,1369,641,7.92,605633,7,0,0
53029,2024-11-05 00:14:11,3763,46,125.49,605651,7,0,0
53030,2024-11-05 00:14:23,1786,53,84.87,605663,7,0,0
53031,2024-11-05 00:14:39,408,60,24.21,605679,7,0,0
53032,2024-11-05 00:15:24,636,546,147.62,605724,7,0,0
53033,2024-11-05 00:15:31,2337,324,18.12,605731,7,0,0
53034,2024-11-05 00:15:53,3824,47,80.73,605753,7,0,0
53035,2024-11-05 00:17:59,2229,404,46.37,605879,7,0,0
53036,2024-11-05 00:20:42,1019,512,9.85,606042,7,0,0
53037,2024-11-05 00:20:42,2606,161,26.51,606042,7,0,0
53038,2024-11-05 00:21:21,696,532,25.54,606081,7,0,0
53039,2024-11-05 00:23:32,2421,295,101.8,606212,7,0,0
53040,2024-11-05 00:23:43,2947,540,98.48,606223,7,0,0
53041,2024-11-05 00:24:51,3211,384,28.77,606291,7,0,0
53042,2024-11-05 00:26:47,3814,24,20.12,606407,7,0,0
53043,2024-11-05 00:26:54,791,311,74.85,606414,7,0,0
53044,2024-11-05 00:27:30,2843,118,22.9,606450,7,0,0
53045,2024-11-05 00:29:48,2664,369,54.97,606588,7,0,0
53046,2024-11-05 00:31:30,158,8,77.62,606690,7,1,2
53047,2024-11-05 00:32:43,2100,480,61.51,606763,7,0,0
53048,2024-11-05 00:33:37,312,447,69.44,606817,7,0,0
53049,2024-11-05 00:34:01,3056,770,30.11,606841,7,0,0
53050,2024-11-05 00:34:13,938,10,73.7,606853,7,0,0
53051,2024-11-05 00:34:35,2863,365,67.61,606875,7,0,0
53052,2024-11-05 00:35:29,3176,744,0.07,606929,7,0,0
53053,2024-11-05 00:35:32,2146,85,104.43,606932,7,0,0
53054,2024-11-05 00:35:37,1509,12,52.65,606937,7,0,0
53055,2024-11-05 00:35:59,767,556,23.96,606959,7,0,0
53056,2024-11-05 00:36:10,342,653,80.24,606970,7,0,0
53057,2024-11-05 00:37:32,2539,192,63.77,607052,7,0,0
53058,2024-11-05 00:37:56,3219,249,110.59,607076,7,0,0
53059,2024-11-05 00:39:01,725,465,71.22,607141,7,0,0
53060,2024-11-05 00:39:58,2904,727,18.91,607198,7,0,0
53061,2024-11-05 00:40:03,2653,628,66.92,607203,7,0,0
53062,2024-11-05 00:40:59,2397,781,10.61,607259,7,0,0
53063,2024-11-05 00:42:28,3799,785,29.28,607348,7,0,0
53064,2024-11-05 00:43:02,1268,557,144.18,607382,7,0,0
53065,2024-11-05 00:44:49,2161,606,53.68,607489,7,0,0
53066,2024-11-05 00:45:26,3735,105,54.35,607526,7,0,0
53067,2024-11-05 00:45:39,2312,465,21.1,607539,7,0,0
53068,2024-11-05 00:45:55,1,5,51.28,607555,7,0,0
53069,2024-11-05 00:48:04,3115,455,37.99,607684,7,0,0
53070,2024-11-05 00:48:32,3864,32,15.26,607712,7,0,0
53071,2024-11-05 00:49:12,2806,253,35.93,607752,7,0,0
53072,2024-11-05 00:49:19,2089,502,7.33,607759,7,0,0
53073,2024-11-05 00:49:39,2380,750,129.73,607779,7,0,0
53074,2024-11-05 00:53:53,3252,320,40.68,608033,7,0,0
53075,2024-11-05 00:53:57,524,349,1.6,608037,7,0,0
53076,2024-11-05 00:56:16,644,605,41.12,608176,7,0,0
53077,2024-11-05 00:56:17,662,291,78.99,608177,7,0,0
53078,2024-11-05 00:56:37,976,796,91.93,608197,7,0,0
53079,2024-11-05 00:57:57,2194,41,114.41,608277,7,0,0
53080,2024-11-05 01:02:39,1838,45,76.26,608559,7,0,0
53081,2024-11-05 01:03:20,134,241,80.5,608600,7,0,0
53082,2024-11-05 01:03:30,2342,549,80.6,608610,7,0,0
53083,2024-11-05 01:03:57,1484,40,27.44,608637,7,0,0
53084,2024-11-05 01:05:46,1528,98,67.4,608746,7,0,0
53085,2024-11-05 01:06:56,2549,101,20.13,608816,7,0,0
53086,2024-11-05 01:08:22,2906,565,46.89,608902,7,0,0
53087,2024-11-05 01:08:23,2185,556,8.26,608903,7,0,0
53088,2024-11-05 01:08:37,297,248,71.88,608917,7,0,0
53089,2024-11-05 01:09:23,3260,412,36.4,608963,7,0,0
53090,2024-11-05 01:09:25,2844,19,63.22,608965,7,0,0
53091,2024-11-05 01:09:43,1319,307,120.3,608983,7,0,0
53092,2024-11-05 01:09:53,1371,511,132.31,608993,7,0,0
53093,2024-11-05 01:09:55,361,24,54.07,608995,7,0,0
53094,2024-11-05 01:11:03,1206,503,31.31,609063,7,0,0
53095,2024-11-05 01:11:19,2606,323,23.91,609079,7,0,0
53096,2024-11-05 01:11:28,1464,270,165.96,609088,7,0,0
53097,2024-11-05 01:11:47,1331,602,7.34,609107,7,0,0
53098,2024-11-05 01:11:53,3493,772,18.97,609113,7,0,0
53099,2024-11-05 01:11:57,3751,56,131.53,609117,7,0,0
53100,2024-11-05 01:13:01,2786,179,105.88,609181,7,0,0
53101,2024-11-05 01:13:38,1735,326,115.35,609218,7,0,0
53102,2024-11-05 01:14:24,2313,754,17.52,609264,7,0,0
53103,2024-11-05 01:14:31,3023,325,85.02,609271,7,0,0
53104,2024-11-05 01:15:54,3878,575,50.33,609354,7,0,0
53105,2024-11-05 01:16:02,3658,680,117.68,609362,7,0,0
53106,2024-11-05 01:17:08,981,614,54.52,609428,7,0,0
53107,2024-11-05 01:17:17,2984,252,96.97,609437,7,0,0
53108,2024-11-05 01:19:46,235,231,3.56,609586,7,0,0
53110,2024-11-05 01:19:48,701,339,11.48,609588,7,0,0
53109,2024-11-05 01:19:48,1240,424,50.61,609588,7,0,0
53111,2024-11-05 01:19:55,2516,280,86.15,609595,7,0,0
53112,2024-11-05 01:20:32,3997,501,85.92,609632,7,0,0
53113,2024-11-05 01:21:26,3704,639,22.71,609686,7,0,0
53114,2024-11-05 01:21:57,2404,331,1.42,609717,7,0,0
53115,2024-11-05 01:23:12,2940,263,90.97,609792,7,0,0
53116,2024-11-05 01:24:19,2741,732,102.27,609859,7,0,0
53117,2024-11-05 01:24:47,1408,5,116.09,609887,7,0,0
53118,2024-11-05 01:25:46,3858,33,5.65,609946,7,0,0
53119,2024-11-05 01:26:02,329,97,78.99,609962,7,0,0
53120,2024-11-05 01:26:56,1206,639,87.56,610016,7,0,0
53121,2024-11-05 01:28:31,1882,299,44.64,610111,7,1,2
53122,2024-11-05 01:30:25,1764,423,55.36,610225,7,0,0
53123,2024-11-05 01:31:25,8,117,15.17,610285,7,0,0
53125,2024-11-05 01:32:04,1240,656,17.57,610324,7,0,0
53124,2024-11-05 01:32:04,3953,517,13.28,610324,7,0,0
53126,2024-11-05 01:32:41,3207,761,17.19,610361,7,0,0
53127,2024-11-05 01:34:18,1597,524,147.94,610458,7,0,0
53128,2024-11-05 01:35:06,917,781,89.09,610506,7,0,0
53129,2024-11-05 01:36:34,1097,671,110.08,610594,7,0,0
53130,2024-11-05 01:37:12,2696,212,132.82,610632,7,0,0
53131,2024-11-05 01:38:57,2229,411,55.17,610737,7,0,0
53132,2024-11-05 01:41:25,2790,729,78.36,610885,7,0,0
53133,2024-11-05 01:42:05,912,260,50.13,610925,7,0,0
53134,2024-11-05 01:43:02,2635,464,80.29,610982,7,0,0
53135,2024-11-05 01:43:04,2741,297,36.01,610984,7,0,0
53136,2024-11-05 01:43:12,3969,774,19.37,610992,7,0,0
53137,2024-11-05 01:44:22,460,660,12.59,611062,7,0,0
53138,2024-11-05 01:44:48,60,517,54.23,611088,7,0,0
53139,2024-11-05 01:45:25,228,453,33.3,611125,7,0,0
53140,2024-11-05 01:46:02,600,716,9.69,611162,7,0,0
53141,2024-11-05 01:46:12,741,72,11.34,611172,7,0,0
53142,2024-11-05 01:46:51,149,446,32.55,611211,7,0,0
53143,2024-11-05 01:47:00,2800,518,67.65,611220,7,0,0
53144,2024-11-05 01:47:15,1352,437,92.58,611235,7,0,0
53145,2024-11-05 01:47:21,3889,252,36.48,611241,7,0,0
53146,2024-11-05 01:47:53,2266,537,33.04,611273,7,0,0
53147,2024-11-05 01:49:36,2719,722,6.34,611376,7,0,0
53148,2024-11-05 01:50:48,3353,312,30.93,611448,7,0,0
53149,2024-11-05 01:50:50,441,45,54.76,611450,7,0,0
53150,2024-11-05 01:53:11,3979,796,44.94,611591,7,0,0
53151,2024-11-05 01:53:47,135,49,45.58,611627,7,0,0
53152,2024-11-05 01:53:54,198,28,74.17,611634,7,1,2
53153,2024-11-05 01:54:10,194,419,70.55,611650,7,0,0
53154,2024-11-05 01:54:28,2928,88,19.06,611668,7,0,0
53155,2024-11-05 01:55:35,3251,713,11.45,611735,7,0,0
53156,2024-11-05 01:56:35,2040,626,77.54,611795,7,0,0
53157,2024-11-05 01:56:52,570,270,77.43,611812,7,0,0
53158,2024-11-05 01:57:02,3746,784,9.39,611822,7,0,0
53159,2024-11-05 01:58:36,53,254,9.81,611916,7,0,0
53160,2024-11-05 01:59:28,405,110,58.28,611968,7,0,0
53161,2024-11-05 01:59:55,1870,139,7.35,611995,7,0,0
53162,2024-11-05 02:00:05,190,761,64.47,612005,7,0,0
53163,2024-11-05 02:00:17,1423,567,52.17,612017,7,0,0
53164,2024-11-05 02:01:13,2217,447,41.31,612073,7,0,0
53165,2024-11-05 02:02:53,594,568,30.46,612173,7,0,0
53166,2024-11-05 02:05:20,1770,453,26.18,612320,7,0,0
53167,2024-11-05 02:05:55,3088,316,32.68,612355,7,0,0
53168,2024-11-05 02:06:33,1723,761,113.38,612393,7,0,0
53169,2024-11-05 02:06:50,123,717,37.46,612410,7,0,0
53170,2024-11-05 02:06:54,605,85,28.16,612414,7,0,0
53171,2024-11-05 02:07:00,2769,94,41.9,612420,7,0,0
53172,2024-11-05 02:07:29,3575,601,72.83,612449,7,0,0
53173,2024-11-05 02:08:26,3010,753,56.37,612506,7,0,0
53174,2024-11-05 02:08:41,617,748,16.28,612521,7,0,0
53175,2024-11-05 02:08:50,3054,71,108.01,612530,7,0,0
53176,2024-11-05 02:09:32,2248,562,28.02,612572,7,0,0
53177,2024-11-05 02:09:38,729,40,29.03,612578,7,0,0
53178,2024-11-05 02:10:22,3765,279,5.5,612622,7,0,0
53179,2024-11-05 02:10:43,3655,230,21.82,612643,7,0,0
53180,2024-11-05 02:11:02,3248,168,4.82,612662,7,0,0
53181,2024-11-05 02:13:21,2630,34,87.11,612801,7,0,0
53182,2024-11-05 02:13:30,304,55,106.69,612810,7,0,0
53183,2024-11-05 02:14:03,4,372,59.75,612843,7,0,0
53184,2024-11-05 02:14:09,1557,85,41.73,612849,7,0,0
53185,2024-11-05 02:14:56,2525,547,50.99,612896,7,0,0
53186,2024-11-05 02:15:14,735,536,20.46,612914,7,0,0
53187,2024-11-05 02:15:24,1667,635,22.36,612924,7,0,0
53188,2024-11-05 02:16:45,1243,708,13.21,613005,7,0,0
53189,2024-11-05 02:16:59,36,385,15.03,613019,7,0,0
53190,2024-11-05 02:17:19,3799,595,59.29,613039,7,0,0
53191,2024-11-05 02:17:49,155,198,102.31,613069,7,0,0
53192,2024-11-05 02:18:34,887,796,12.33,613114,7,0,0
53193,2024-11-05 02:18:56,122,561,19.24,613136,7,0,0
53194,2024-11-05 02:20:16,37,337,8.31,613216,7,0,0
53195,2024-11-05 02:20:16,872,440,110.49,613216,7,0,0
53196,2024-11-05 02:20:26,680,462,37.2,613226,7,0,0
53197,2024-11-05 02:20:51,2759,719,8.73,613251,7,0,0
53198,2024-11-05 02:20:56,1986,659,12.19,613256,7,0,0
53199,2024-11-05 02:21:40,2875,101,34.42,613300,7,0,0
53200,2024-11-05 02:22:02,3873,490,28.29,613322,7,0,0
53201,2024-11-05 02:22:23,2020,111,6.74,613343,7,0,0
53202,2024-11-05 02:22:36,520,605,86.2,613356,7,0,0
53203,2024-11-05 02:23:08,2325,11,18.16,613388,7,0,0
