TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
2668611,2025-01-06 00:00:01,19249,25316,144.4,5961601,69,0,0
2668612,2025-01-06 00:00:48,7097,12228,120.8,5961648,69,0,0
2668613,2025-01-06 00:00:50,7477,23934,107.47,5961650,69,0,0
2668614,2025-01-06 00:00:50,5203,33492,75.96,5961650,69,0,0
2668615,2025-01-06 00:01:06,14902,26093,28.17,5961666,69,0,0
2668616,2025-01-06 00:01:14,5913,29950,37.01,5961674,69,0,0
2668617,2025-01-06 00:01:26,19164,3471,23.35,5961686,69,0,0
2668618,2025-01-06 00:01:39,12931,9851,81.18,5961699,69,0,0
2668619,2025-01-06 00:01:58,2255,3318,86.92,5961718,69,0,0
2668620,2025-01-06 00:02:10,9536,8337,27.4,5961730,69,0,0
2668621,2025-01-06 00:02:43,5375,14080,65.66,5961763,69,0,0
2668622,2025-01-06 00:02:45,6993,15878,13.77,5961765,69,0,0
2668623,2025-01-06 00:02:45,8766,25295,6.88,5961765,69,0,0
2668624,2025-01-06 00:02:50,12539,1857,54.61,5961770,69,0,0
2668625,2025-01-06 00:03:14,13965,14676,57.3,5961794,69,0,0
2668626,2025-01-06 00:03:17,4862,20469,75.8,5961797,69,0,0
2668627,2025-01-06 00:03:19,4074,19918,48.11,5961799,69,0,0
2668628,2025-01-06 00:03:38,15265,37677,20.74,5961818,69,0,0
2668629,2025-01-06 00:04:11,2721,30491,47.199999999999996,5961851,69,1,3
2668630,2025-01-06 00:05:03,10541,21299,31.53,5961903,69,0,0
2668631,2025-01-06 00:05:10,13280,39164,109.99,5961910,69,0,0
2668632,2025-01-06 00:05:31,19053,36862,40.84,5961931,69,0,0
2668633,2025-01-06 00:05:31,1329,5062,61.52,5961931,69,0,0
2668634,2025-01-06 00:05:31,13854,39660,22.84,5961931,69,0,0
2668635,2025-01-06 00:05:43,15867,33462,21.13,5961943,69,0,0
2668636,2025-01-06 00:05:44,18152,16185,31.08,5961944,69,0,0
2668637,2025-01-06 00:06:08,3864,28649,19.52,5961968,69,0,0
2668638,2025-01-06 00:06:24,15884,20453,74.34,5961984,69,0,0
2668639,2025-01-06 00:06:37,6165,38414,72.95,5961997,69,0,0
2668640,2025-01-06 00:06:38,18283,36474,33.77,5961998,69,0,0
2668641,2025-01-06 00:06:42,10297,12204,108.29,5962002,69,0,0
2668642,2025-01-06 00:06:53,14020,18120,157.38,5962013,69,0,0
2668643,2025-01-06 00:06:53,18750,4466,37.93,5962013,69,0,0
2668644,2025-01-06 00:06:56,17306,13447,43.69,5962016,69,0,0
2668645,2025-01-06 00:06:57,1615,21721,35.89,5962017,69,0,0
2668646,2025-01-06 00:07:04,10160,25598,23.6,5962024,69,0,0
2668647,2025-01-06 00:07:05,7669,35165,14.83,5962025,69,0,0
2668648,2025-01-06 00:07:08,6233,33136,28.69,5962028,69,0,0
2668649,2025-01-06 00:07:09,16251,36836,25.92,5962029,69,0,0
2668650,2025-01-06 00:07:18,9098,31021,115.99,5962038,69,0,0
2668651,2025-01-06 00:07:20,13536,18606,96.62,5962040,69,0,0
2668652,2025-01-06 00:07:35,2834,33327,187.96,5962055,69,0,0
2668653,2025-01-06 00:07:44,11176,21044,27.39,5962064,69,0,0
2668654,2025-01-06 00:07:55,14706,5181,79.7,5962075,69,0,0
2668655,2025-01-06 00:08:10,10895,34106,176.93,5962090,69,0,0
2668656,2025-01-06 00:08:42,9113,32023,81.34,5962122,69,0,0
2668657,2025-01-06 00:08:48,11794,13772,72.22,5962128,69,0,0
2668658,2025-01-06 00:09:01,13914,27908,15.54,5962141,69,0,0
2668659,2025-01-06 00:09:06,8094,14383,82.41,5962146,69,0,0
2668660,2025-01-06 00:09:10,17669,25143,67.13,5962150,69,0,0
2668661,2025-01-06 00:09:29,14552,28098,98.91,5962169,69,0,0
2668662,2025-01-06 00:09:49,16871,3012,91.14,5962189,69,0,0
2668663,2025-01-06 00:09:55,10068,39538,63.72,5962195,69,0,0
2668664,2025-01-06 00:10:04,17611,23958,12.62,5962204,69,0,0
2668665,2025-01-06 00:10:05,1905,28334,67.98,5962205,69,0,0
2668666,2025-01-06 00:10:30,17401,15996,57.83,5962230,69,0,0
2668667,2025-01-06 00:10:38,12007,15349,45.5,5962238,69,0,0
2668668,2025-01-06 00:10:41,17815,30985,29.34,5962241,69,0,0
2668669,2025-01-06 00:10:45,2955,32043,28.74,5962245,69,0,0
2668670,2025-01-06 00:10:57,2561,12499,23.39,5962257,69,0,0
2668671,2025-01-06 00:11:05,1663,32204,110.35,5962265,69,0,0
2668672,2025-01-06 00:11:09,19016,28957,87.7,5962269,69,0,0
2668673,2025-01-06 00:11:19,4520,3022,25.76,5962279,69,0,0
2668674,2025-01-06 00:11:30,13894,4838,19.22,5962290,69,0,0
2668675,2025-01-06 00:11:41,1666,21384,8.74,5962301,69,0,0
2668676,2025-01-06 00:12:04,19246,17027,45.72,5962324,69,0,0
2668677,2025-01-06 00:12:17,2034,31135,39.82,5962337,69,0,0
2668678,2025-01-06 00:12:31,15278,24383,83.97,5962351,69,0,0
2668679,2025-01-06 00:12:45,9587,34609,10.18,5962365,69,0,0
2668680,2025-01-06 00:12:49,6811,23521,41.72,5962369,69,0,0
2668681,2025-01-06 00:12:50,9040,10744,38.24,5962370,69,0,0
2668682,2025-01-06 00:13:06,10449,16086,14.48,5962386,69,0,0
2668683,2025-01-06 00:13:43,8429,1899,32.28,5962423,69,0,0
2668684,2025-01-06 00:13:53,5144,31491,36.26,5962433,69,0,0
2668685,2025-01-06 00:14:04,2875,27184,2.66,5962444,69,0,0
2668686,2025-01-06 00:14:39,13666,15288,86.06,5962479,69,0,0
2668687,2025-01-06 00:14:51,17424,5130,41.17,5962491,69,0,0
2668688,2025-01-06 00:15:04,9195,18479,42.15,5962504,69,0,0
2668689,2025-01-06 00:15:42,8696,9989,79.96,5962542,69,0,0
2668690,2025-01-06 00:16:08,5678,23726,78.07,5962568,69,0,0
2668691,2025-01-06 00:16:23,9263,35818,48.67,5962583,69,0,0
2668692,2025-01-06 00:16:32,3685,24649,23.31,5962592,69,0,0
2668693,2025-01-06 00:16:35,14142,9840,38.21,5962595,69,0,0
2668694,2025-01-06 00:16:49,18656,39347,34.74,5962609,69,0,0
2668695,2025-01-06 00:16:59,563,13863,75.81,5962619,69,0,0
2668696,2025-01-06 00:17:18,6867,25996,14.25,5962638,69,0,0
2668697,2025-01-06 00:17:20,19703,10667,35.3,5962640,69,0,0
2668698,2025-01-06 00:17:22,9564,35836,63.52,5962642,69,0,0
2668699,2025-01-06 00:17:57,14573,14068,53.72,5962677,69,0,0
2668700,2025-01-06 00:18:12,16785,17918,94.47,5962692,69,0,0
2668701,2025-01-06 00:18:17,16826,34908,69.04,5962697,69,0,0
2668702,2025-01-06 00:18:20,9429,15300,27.44,5962700,69,0,0
2668703,2025-01-06 00:18:22,11951,1725,10.69,5962702,69,0,0
2668704,2025-01-06 00:18:34,14554,20798,58.32,5962714,69,0,0
2668705,2025-01-06 00:18:40,15673,13688,5.85,5962720,69,0,0
2668706,2025-01-06 00:18:53,19770,24790,26.26,5962733,69,0,0
2668707,2025-01-06 00:19:01,5540,7697,54.84,5962741,69,0,0
2668708,2025-01-06 00:19:07,11367,2797,35.94,5962747,69,0,0
2668709,2025-01-06 00:19:33,4918,21317,54.84,5962773,69,0,0
2668710,2025-01-06 00:19:38,15190,31680,19.69,5962778,69,0,0
2668711,2025-01-06 00:19:50,11528,6380,18.52,5962790,69,0,0
2668712,2025-01-06 00:20:14,11170,17650,27.34,5962814,69,0,0
2668713,2025-01-06 00:20:24,11511,31528,111.74,5962824,69,0,0
2668714,2025-01-06 00:20:30,6654,12162,7.08,5962830,69,0,0
2668715,2025-01-06 00:20:36,13862,11429,67.65,5962836,69,0,0
2668716,2025-01-06 00:20:42,14145,4936,39.73,5962842,69,0,0
2668717,2025-01-06 00:20:48,6909,17160,100.33,5962848,69,0,0
2668718,2025-01-06 00:20:59,6777,119,61.9,5962859,69,0,0
2668719,2025-01-06 00:21:05,12753,2474,25.67,5962865,69,0,0
2668720,2025-01-06 00:21:20,18863,37515,32.56,5962880,69,0,0
2668721,2025-01-06 00:21:37,15787,25520,85.19,5962897,69,0,0
2668722,2025-01-06 00:21:41,319,20878,120.39,5962901,69,0,0
2668723,2025-01-06 00:21:48,329,5756,62.4,5962908,69,0,0
2668724,2025-01-06 00:22:17,13062,25983,7.45,5962937,69,0,0
2668725,2025-01-06 00:22:33,3081,12575,57.92,5962953,69,0,0
2668726,2025-01-06 00:22:55,2275,38189,1.8,5962975,69,0,0
2668727,2025-01-06 00:23:12,15337,20493,70.06,5962992,69,0,0
2668728,2025-01-06 00:23:12,5614,28992,54.06,5962992,69,0,0
2668729,2025-01-06 00:23:13,12603,7191,112.77,5962993,69,0,0
2668730,2025-01-06 00:23:24,463,19658,66.83,5963004,69,0,0
2668731,2025-01-06 00:23:37,15856,21251,84.15,5963017,69,0,0
2668732,2025-01-06 00:23:43,17495,14861,13.22,5963023,69,0,0
2668733,2025-01-06 00:23:46,12363,5137,7.38,5963026,69,0,0
2668734,2025-01-06 00:23:56,14658,29740,72.86,5963036,69,0,0
2668735,2025-01-06 00:24:11,19529,39105,27.36,5963051,69,0,0
2668736,2025-01-06 00:24:27,8073,11397,82.86,5963067,69,0,0
2668737,2025-01-06 00:24:28,4745,15455,114.4,5963068,69,0,0
2668738,2025-01-06 00:24:36,7176,25218,53.29,5963076,69,0,0
2668739,2025-01-06 00:24:43,7137,25156,38.26,5963083,69,0,0
2668740,2025-01-06 00:24:51,390,17422,11.41,5963091,69,0,0
2668741,2025-01-06 00:24:56,16656,4755,24.59,5963096,69,0,0
2668742,2025-01-06 00:25:20,17647,23099,64.36,5963120,69,0,0
2668743,2025-01-06 00:25:23,17229,31960,104.83,5963123,69,0,0
2668744,2025-01-06 00:25:28,10435,16279,107.73,5963128,69,0,0
2668745,2025-01-06 00:25:30,2252,33492,50.21,5963130,69,0,0
2668746,2025-01-06 00:25:31,3570,24638,41.01,5963131,69,0,0
2668747,2025-01-06 00:25:46,1016,12359,50.81,5963146,69,0,0
2668748,2025-01-06 00:25:54,369,8278,71.85,5963154,69,0,0
2668749,2025-01-06 00:26:07,3110,10316,10.28,5963167,69,0,0
2668750,2025-01-06 00:26:18,19775,33934,65.23,5963178,69,0,0
2668751,2025-01-06 00:26:40,18083,9971,53.52,5963200,69,0,0
2668752,2025-01-06 00:26:44,5858,32577,9.74,5963204,69,0,0
2668753,2025-01-06 00:26:54,15057,4860,9.17,5963214,69,0,0
2668754,2025-01-06 00:27:04,1007,39244,23.69,5963224,69,0,0
2668755,2025-01-06 00:27:25,9007,23397,117.17,5963245,69,0,0
2668756,2025-01-06 00:27:54,13792,23034,101.85,5963274,69,0,0
2668757,2025-01-06 00:27:58,2756,31005,71.64,5963278,69,0,0
2668758,2025-01-06 00:27:58,5580,25489,65.22,5963278,69,0,0
2668759,2025-01-06 00:28:06,7479,11962,64.15,5963286,69,0,0
2668760,2025-01-06 00:28:53,5519,32620,34.46,5963333,69,0,0
2668761,2025-01-06 00:28:55,6207,16363,83.47,5963335,69,0,0
2668762,2025-01-06 00:29:04,15303,17447,65.44,5963344,69,0,0
2668763,2025-01-06 00:29:08,15990,11390,138.74,5963348,69,0,0
2668764,2025-01-06 00:29:36,16340,13890,43.58,5963376,69,0,0
2668765,2025-01-06 00:29:43,13252,14456,53.41,5963383,69,0,0
2668766,2025-01-06 00:29:59,14816,19863,19.34,5963399,69,0,0
2668767,2025-01-06 00:30:14,15050,5633,112.89,5963414,69,0,0
2668768,2025-01-06 00:30:24,18763,9852,50.66,5963424,69,0,0
2668769,2025-01-06 00:30:28,10818,9191,80.67,5963428,69,0,0
2668770,2025-01-06 00:30:52,15365,38423,14.02,5963452,69,0,0
2668771,2025-01-06 00:31:00,551,6755,60.38,5963460,69,0,0
2668772,2025-01-06 00:31:18,14366,5456,72.33,5963478,69,0,0
2668773,2025-01-06 00:31:36,14733,5365,37.99,5963496,69,0,0
2668774,2025-01-06 00:31:43,1313,21419,93.36,5963503,69,0,0
2668775,2025-01-06 00:31:57,6630,34465,50.82,5963517,69,0,0
2668776,2025-01-06 00:32:46,12170,39402,19.31,5963566,69,0,0
2668777,2025-01-06 00:33:08,11382,26615,100.82,5963588,69,0,0
2668778,2025-01-06 00:33:16,16573,22239,112.6,5963596,69,0,0
2668779,2025-01-06 00:33:18,14261,31242,16.24,5963598,69,0,0
2668780,2025-01-06 00:33:19,19417,5317,13.36,5963599,69,0,0
2668781,2025-01-06 00:33:25,3130,35859,80.08,5963605,69,0,0
2668782,2025-01-06 00:33:26,8911,36697,72.51,5963606,69,0,0
2668783,2025-01-06 00:33:35,18390,28197,53.1,5963615,69,0,0
2668784,2025-01-06 00:33:49,5530,19415,81.61,5963629,69,0,0
2668785,2025-01-06 00:33:57,13241,26217,10.71,5963637,69,0,0
2668786,2025-01-06 00:34:03,15280,6837,31.47,5963643,69,0,0
2668787,2025-01-06 00:34:12,18354,3513,44.87,5963652,69,0,0
2668788,2025-01-06 00:34:18,4721,4819,41.89,5963658,69,0,0
2668789,2025-01-06 00:34:54,4819,23818,90.72,5963694,69,0,0
2668790,2025-01-06 00:35:05,7867,39255,109.48,5963705,69,0,0
2668791,2025-01-06 00:35:25,7022,28723,14.99,5963725,69,0,0
2668792,2025-01-06 00:35:27,19358,7522,42.35,5963727,69,0,0
2668793,2025-01-06 00:35:27,6577,33676,72.24,5963727,69,0,0
2668794,2025-01-06 00:35:30,6124,14281,10.17,5963730,69,0,0
2668795,2025-01-06 00:35:34,15567,34681,67.99,5963734,69,0,0
