TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
2050188,2024-12-21 00:00:11,19764,20251,27.64,4579211,53,0,0
2050189,2024-12-21 00:00:17,19587,9573,90.22,4579217,53,0,0
2050190,2024-12-21 00:00:23,7888,27101,39.82,4579223,53,0,0
2050191,2024-12-21 00:00:25,131,18428,22.47,4579225,53,0,0
2050192,2024-12-21 00:00:25,11961,25092,48.2,4579225,53,0,0
2050193,2024-12-21 00:00:28,18660,24223,11.5,4579228,53,0,0
2050194,2024-12-21 00:00:32,7104,34383,41.51,4579232,53,0,0
2050195,2024-12-21 00:01:33,12386,34757,66.71,4579293,53,0,0
2050196,2024-12-21 00:01:37,9120,34231,19.42,4579297,53,0,0
2050197,2024-12-21 00:02:19,15734,2471,146.52,4579339,53,0,0
2050198,2024-12-21 00:02:20,7481,16524,21.94,4579340,53,0,0
2050199,2024-12-21 00:02:35,2111,17070,13.47,4579355,53,0,0
2050200,2024-12-21 00:02:48,9292,38678,42.66,4579368,53,0,0
2050201,2024-12-21 00:02:55,9591,26308,66.12,4579375,53,0,0
2050202,2024-12-21 00:03:22,19925,6117,21.63,4579402,53,0,0
2050203,2024-12-21 00:03:24,10969,28892,6.08,4579404,53,0,0
2050204,2024-12-21 00:03:41,13021,36350,13.92,4579421,53,0,0
2050205,2024-12-21 00:04:07,17993,2388,11.45,4579447,53,0,0
2050206,2024-12-21 00:04:53,244,37815,58.27,4579493,53,0,0
2050207,2024-12-21 00:05:01,7441,19488,101.23,4579501,53,0,0
2050208,2024-12-21 00:05:02,10288,25496,2.89,4579502,53,0,0
2050209,2024-12-21 00:05:09,1626,33213,104.67,4579509,53,0,0
2050210,2024-12-21 00:05:31,5794,19498,10.95,4579531,53,0,0
2050211,2024-12-21 00:05:37,4461,16902,74.52,4579537,53,0,0
2050212,2024-12-21 00:05:53,10508,804,14.61,4579553,53,0,0
2050213,2024-12-21 00:05:59,11312,35897,26.14,4579559,53,0,0
2050214,2024-12-21 00:06:11,7347,35611,93.96,4579571,53,0,0
2050215,2024-12-21 00:06:17,17943,4357,94.14,4579577,53,0,0
2050216,2024-12-21 00:06:24,5975,16057,16.75,4579584,53,0,0
2050217,2024-12-21 00:06:30,1447,35189,95.37,4579590,53,0,0
2050218,2024-12-21 00:06:48,14396,25114,52.83,4579608,53,0,0
2050219,2024-12-21 00:06:59,6686,32801,23.05,4579619,53,0,0
2050220,2024-12-21 00:07:24,12541,11956,23.78,4579644,53,0,0
2050221,2024-12-21 00:07:40,10274,5575,67.72,4579660,53,0,0
2050222,2024-12-21 00:07:48,12857,19760,72.73,4579668,53,0,0
