TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
3596396,2025-01-30 00:00:33,19948,19989,85.2,8035233,93,0,0
3596397,2025-01-30 00:00:43,14267,15505,33.3,8035243,93,0,0
3596398,2025-01-30 00:01:23,15842,38955,134.89,8035283,93,0,0
3596399,2025-01-30 00:01:28,8045,3138,15.19,8035288,93,0,0
3596400,2025-01-30 00:01:36,3504,6541,30.27,8035296,93,0,0
3596401,2025-01-30 00:01:42,4639,33576,72.88,8035302,93,0,0
3596402,2025-01-30 00:01:56,797,10062,26.69,8035316,93,0,0
3596403,2025-01-30 00:01:57,3106,39287,36.8,8035317,93,0,0
3596404,2025-01-30 00:02:02,16235,20777,83.98,8035322,93,0,0
3596405,2025-01-30 00:02:10,14954,13885,31.8,8035330,93,0,0
3596406,2025-01-30 00:02:26,4079,35967,51.01,8035346,93,0,0
3596407,2025-01-30 00:02:41,7781,8666,102.57,8035361,93,0,0
3596408,2025-01-30 00:02:50,2815,1830,72.67,8035370,93,0,0
3596409,2025-01-30 00:03:01,17764,20760,45.12,8035381,93,0,0
3596410,2025-01-30 00:03:13,8766,12534,26.55,8035393,93,0,0
3596411,2025-01-30 00:03:20,17699,26442,8.97,8035400,93,0,0
3596412,2025-01-30 00:03:22,6328,11140,6.13,8035402,93,0,0
3596413,2025-01-30 00:03:31,13221,6030,65.03,8035411,93,0,0
3596414,2025-01-30 00:03:41,2333,342,25.41,8035421,93,0,0
3596415,2025-01-30 00:03:58,1511,21545,67.25,8035438,93,0,0
3596416,2025-01-30 00:03:59,8457,11687,59.21,8035439,93,0,0
3596417,2025-01-30 00:04:11,4972,31798,8.78,8035451,93,0,0
3596418,2025-01-30 00:04:17,5370,14095,9.74,8035457,93,0,0
3596419,2025-01-30 00:04:26,13164,36142,26.11,8035466,93,0,0
3596420,2025-01-30 00:05:05,7911,13296,11.85,8035505,93,0,0
3596421,2025-01-30 00:05:05,5722,17732,66.97,8035505,93,0,0
3596422,2025-01-30 00:05:10,12652,8734,62.59,8035510,93,0,0
3596423,2025-01-30 00:05:33,1699,4259,114.95,8035533,93,0,0
3596424,2025-01-30 00:05:36,18762,12831,163.56,8035536,93,0,0
3596425,2025-01-30 00:06:17,1445,32812,36.7,8035577,93,0,0
3596426,2025-01-30 00:06:45,17479,34223,48.14,8035605,93,0,0
3596427,2025-01-30 00:07:14,2546,22604,48.97,8035634,93,0,0
3596428,2025-01-30 00:07:24,4939,28005,34.78,8035644,93,0,0
3596429,2025-01-30 00:07:25,3746,27878,0.32,8035645,93,0,0
3596430,2025-01-30 00:07:28,13541,26120,127.46,8035648,93,0,0
3596431,2025-01-30 00:07:30,3306,32833,91.72,8035650,93,0,0
3596432,2025-01-30 00:07:42,17425,27391,91.58,8035662,93,0,0
3596433,2025-01-30 00:08:33,11227,5762,101.44,8035713,93,0,0
3596434,2025-01-30 00:08:35,2853,29127,16.57,8035715,93,0,0
3596435,2025-01-30 00:08:43,5466,35139,7.02,8035723,93,0,0
3596436,2025-01-30 00:08:59,4096,23710,46.24,8035739,93,0,0
3596437,2025-01-30 00:09:01,12665,23285,95.14,8035741,93,0,0
3596438,2025-01-30 00:09:06,5504,18474,16.39,8035746,93,0,0
3596439,2025-01-30 00:09:15,10243,7052,5.65,8035755,93,0,0
3596440,2025-01-30 00:09:45,5214,13798,61.4,8035785,93,0,0
3596441,2025-01-30 00:09:53,7032,27735,20.45,8035793,93,0,0
3596442,2025-01-30 00:09:55,18176,33315,12.69,8035795,93,0,0
3596443,2025-01-30 00:10:01,6473,241,49.24,8035801,93,0,0
3596444,2025-01-30 00:10:09,6835,10228,90.59,8035809,93,0,0
3596445,2025-01-30 00:10:20,15428,26481,116.87,8035820,93,0,0
3596446,2025-01-30 00:10:27,16650,38851,49.57,8035827,93,0,0
3596447,2025-01-30 00:10:36,3130,4172,121.15,8035836,93,0,0
3596448,2025-01-30 00:10:46,13969,3694,7.84,8035846,93,0,0
3596449,2025-01-30 00:10:52,10352,2231,20.52,8035852,93,0,0
3596450,2025-01-30 00:11:07,11900,32194,43.09,8035867,93,0,0
3596451,2025-01-30 00:11:37,8956,133,120.96,8035897,93,0,0
3596452,2025-01-30 00:11:54,5281,15364,32.45,8035914,93,0,0
3596453,2025-01-30 00:11:56,10901,39885,49.85,8035916,93,0,0
3596454,2025-01-30 00:12:00,19143,26610,3.76,8035920,93,0,0
3596455,2025-01-30 00:12:16,8848,31691,31.3,8035936,93,0,0
3596456,2025-01-30 00:12:37,3063,24145,106.44,8035957,93,0,0
3596457,2025-01-30 00:12:42,9383,28775,23.47,8035962,93,0,0
3596458,2025-01-30 00:12:59,16774,691,31.41,8035979,93,0,0
3596459,2025-01-30 00:13:41,15154,28618,49.57,8036021,93,0,0
3596460,2025-01-30 00:13:42,583,1074,67.34,8036022,93,0,0
3596461,2025-01-30 00:13:50,13741,30310,55.85,8036030,93,0,0
3596462,2025-01-30 00:14:16,10467,8894,117.22,8036056,93,0,0
3596463,2025-01-30 00:14:26,14584,32369,53.47,8036066,93,0,0
3596464,2025-01-30 00:14:27,13691,24807,67.14,8036067,93,0,0
3596465,2025-01-30 00:14:30,4330,1833,61.95,8036070,93,0,0
3596466,2025-01-30 00:14:33,4057,24751,22.35,8036073,93,0,0
3596467,2025-01-30 00:15:02,9499,28697,27.7,8036102,93,0,0
3596468,2025-01-30 00:15:08,6201,33808,89.61,8036108,93,0,0
3596469,2025-01-30 00:15:20,15979,32443,16.11,8036120,93,0,0
3596470,2025-01-30 00:16:20,6756,14071,5.34,8036180,93,0,0
3596471,2025-01-30 00:16:27,5553,7966,29.76,8036187,93,0,0
3596472,2025-01-30 00:16:31,16245,25258,42.61,8036191,93,0,0
3596473,2025-01-30 00:16:48,8815,29632,43.0,8036208,93,0,0
3596474,2025-01-30 00:17:18,12309,33345,115.8,8036238,93,0,0
3596475,2025-01-30 00:17:28,17108,31007,101.34,8036248,93,0,0
3596476,2025-01-30 00:17:34,10239,4738,73.21,8036254,93,0,0
3596477,2025-01-30 00:17:35,11726,31502,28.03,8036255,93,0,0
3596478,2025-01-30 00:17:37,10578,33005,46.05,8036257,93,0,0
3596479,2025-01-30 00:18:10,17900,9756,41.07,8036290,93,0,0
3596480,2025-01-30 00:18:25,9411,3161,62.63,8036305,93,0,0
3596481,2025-01-30 00:18:35,5840,21945,28.26,8036315,93,0,0
3596482,2025-01-30 00:18:36,8162,15659,28.94,8036316,93,0,0
3596483,2025-01-30 00:19:17,16527,36553,71.33,8036357,93,0,0
3596484,2025-01-30 00:19:19,18762,7308,70.8,8036359,93,0,0
