TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1585793,2024-12-09 00:00:10,11503,30094,33.96,3542410,41,0,0
1585794,2024-12-09 00:00:16,18973,27184,76.08,3542416,41,0,0
1585795,2024-12-09 00:00:18,1036,19774,39.01,3542418,41,0,0
1585796,2024-12-09 00:00:29,6008,18386,31.73,3542429,41,0,0
1585797,2024-12-09 00:00:44,16598,36229,82.19,3542444,41,0,0
1585798,2024-12-09 00:01:10,11118,16662,70.51,3542470,41,0,0
1585799,2024-12-09 00:01:32,6322,16847,25.26,3542492,41,0,0
1585800,2024-12-09 00:01:57,3038,4439,28.51,3542517,41,0,0
1585801,2024-12-09 00:02:47,19060,2402,170.12,3542567,41,0,0
1585802,2024-12-09 00:03:02,16609,12021,104.3,3542582,41,0,0
1585803,2024-12-09 00:03:20,1650,1013,14.17,3542600,41,0,0
1585804,2024-12-09 00:03:22,18812,3891,12.32,3542602,41,0,0
1585805,2024-12-09 00:03:24,9361,103,67.36,3542604,41,0,0
1585806,2024-12-09 00:03:25,13430,1346,29.06,3542605,41,0,0
1585807,2024-12-09 00:03:28,19698,24507,20.08,3542608,41,0,0
1585808,2024-12-09 00:03:39,2423,27902,11.06,3542619,41,0,0
1585809,2024-12-09 00:03:40,7497,958,79.96,3542620,41,0,0
1585810,2024-12-09 00:03:43,12373,36042,102.65,3542623,41,0,0
1585811,2024-12-09 00:03:56,3640,7057,47.35,3542636,41,0,0
1585812,2024-12-09 00:04:06,12598,34216,186.18,3542646,41,0,0
1585813,2024-12-09 00:04:12,5449,36609,63.91,3542652,41,0,0
1585814,2024-12-09 00:04:30,5409,2553,49.42,3542670,41,0,0
1585815,2024-12-09 00:04:34,4668,12448,23.91,3542674,41,0,0
1585816,2024-12-09 00:05:06,9756,5313,91.6,3542706,41,0,0
1585817,2024-12-09 00:05:16,998,16491,6.46,3542716,41,0,0
1585818,2024-12-09 00:05:32,5071,13916,11.55,3542732,41,0,0
1585819,2024-12-09 00:05:38,2291,45,16.95,3542738,41,0,0
1585820,2024-12-09 00:05:59,16284,8673,108.14,3542759,41,0,0
1585821,2024-12-09 00:06:08,10444,25916,18.91,3542768,41,0,0
1585822,2024-12-09 00:06:17,18747,16916,38.91,3542777,41,0,0
1585823,2024-12-09 00:06:25,395,21817,87.71,3542785,41,0,0
1585824,2024-12-09 00:06:32,16879,36526,43.91,3542792,41,0,0
1585825,2024-12-09 00:06:37,15862,11633,78.36,3542797,41,0,0
1585826,2024-12-09 00:06:55,2071,10486,65.01,3542815,41,0,0
1585827,2024-12-09 00:07:13,15025,17940,110.83,3542833,41,0,0
1585828,2024-12-09 00:07:15,9078,26451,23.17,3542835,41,0,0
1585829,2024-12-09 00:07:33,19002,1773,50.81,3542853,41,0,0
1585830,2024-12-09 00:07:36,11675,9067,59.41,3542856,41,0,0
1585831,2024-12-09 00:08:05,2686,5652,19.67,3542885,41,0,0
1585832,2024-12-09 00:08:09,1346,39952,125.21,3542889,41,0,0
1585833,2024-12-09 00:08:17,19258,13385,21.85,3542897,41,0,0
1585834,2024-12-09 00:08:22,15797,36631,44.5,3542902,41,0,0
1585835,2024-12-09 00:08:26,9302,4531,6.16,3542906,41,0,0
1585836,2024-12-09 00:08:37,2254,39789,37.68,3542917,41,0,0
1585837,2024-12-09 00:09:09,9850,31299,14.13,3542949,41,0,0
1585838,2024-12-09 00:09:10,13641,18061,13.9,3542950,41,0,0
1585839,2024-12-09 00:09:14,9303,32607,149.6,3542954,41,0,0
1585840,2024-12-09 00:09:20,11160,8932,8.43,3542960,41,0,0
1585841,2024-12-09 00:09:36,14338,21990,82.17,3542976,41,0,0
1585842,2024-12-09 00:09:46,13309,16888,54.77,3542986,41,0,0
1585843,2024-12-09 00:09:48,17997,37864,15.61,3542988,41,0,0
1585844,2024-12-09 00:10:15,4456,39465,102.55,3543015,41,0,0
1585845,2024-12-09 00:10:27,14313,32448,49.6,3543027,41,0,0
1585846,2024-12-09 00:10:55,6535,4046,8.59,3543055,41,0,0
1585847,2024-12-09 00:11:29,15072,22746,45.05,3543089,41,0,0
1585848,2024-12-09 00:11:54,16944,35033,30.84,3543114,41,0,0
1585849,2024-12-09 00:11:55,11685,39726,53.76,3543115,41,0,0
1585850,2024-12-09 00:11:56,17596,33159,38.51,3543116,41,0,0
1585851,2024-12-09 00:12:19,6328,12771,14.06,3543139,41,0,0
1585852,2024-12-09 00:12:25,3510,17207,83.52,3543145,41,0,0
1585853,2024-12-09 00:12:25,7256,37547,51.04,3543145,41,0,0
1585854,2024-12-09 00:12:41,2203,36850,110.94,3543161,41,0,0
