TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1663226,2024-12-11 00:00:01,851,6934,61.65,3715201,43,0,0
1663227,2024-12-11 00:00:08,5969,31432,35.74,3715208,43,0,0
1663228,2024-12-11 00:00:42,16749,26535,5.56,3715242,43,0,0
1663229,2024-12-11 00:01:21,7623,6442,0.77,3715281,43,0,0
1663230,2024-12-11 00:01:33,18022,33237,29.45,3715293,43,0,0
1663231,2024-12-11 00:01:36,9936,36573,140.57,3715296,43,0,0
1663232,2024-12-11 00:01:37,16232,22459,7.73,3715297,43,0,0
1663233,2024-12-11 00:01:46,2462,17129,125.74,3715306,43,0,0
1663235,2024-12-11 00:01:49,18171,12322,84.06,3715309,43,0,0
1663234,2024-12-11 00:01:49,10548,32976,17.85,3715309,43,0,0
1663236,2024-12-11 00:01:58,5985,24040,31.64,3715318,43,0,0
1663237,2024-12-11 00:02:07,14725,515,88.29,3715327,43,0,0
1663238,2024-12-11 00:02:08,10227,4056,143.82,3715328,43,0,0
1663239,2024-12-11 00:02:19,9460,6161,5.35,3715339,43,0,0
1663240,2024-12-11 00:02:22,923,12110,97.75,3715342,43,0,0
1663241,2024-12-11 00:02:32,15979,27684,42.51,3715352,43,0,0
1663242,2024-12-11 00:02:57,16342,21064,3.17,3715377,43,0,0
1663243,2024-12-11 00:03:00,10156,15684,78.25,3715380,43,0,0
1663244,2024-12-11 00:03:02,3142,13964,11.09,3715382,43,0,0
1663245,2024-12-11 00:03:03,5698,11101,45.53,3715383,43,0,0
1663246,2024-12-11 00:03:13,19671,1359,67.89,3715393,43,0,0
1663247,2024-12-11 00:03:27,9095,18722,19.53,3715407,43,0,0
1663248,2024-12-11 00:03:32,11571,20009,70.57,3715412,43,0,0
1663249,2024-12-11 00:03:32,18752,14373,27.38,3715412,43,0,0
1663250,2024-12-11 00:03:44,3797,16004,111.9,3715424,43,0,0
1663251,2024-12-11 00:03:49,12051,13782,26.95,3715429,43,0,0
1663252,2024-12-11 00:03:55,18423,25502,106.97,3715435,43,0,0
1663253,2024-12-11 00:04:12,3152,10348,16.44,3715452,43,0,0
1663254,2024-12-11 00:04:23,258,24008,20.73,3715463,43,0,0
1663255,2024-12-11 00:04:25,2775,27612,98.86,3715465,43,0,0
1663256,2024-12-11 00:04:32,4197,23305,12.09,3715472,43,0,0
1663257,2024-12-11 00:04:51,9049,7065,18.9,3715491,43,0,0
1663258,2024-12-11 00:04:54,18920,21987,59.9,3715494,43,0,0
1663259,2024-12-11 00:05:00,16160,16615,135.66,3715500,43,0,0
1663260,2024-12-11 00:05:02,5023,660,22.14,3715502,43,0,0
1663261,2024-12-11 00:05:14,3779,7439,144.01,3715514,43,0,0
1663262,2024-12-11 00:05:17,18831,988,27.08,3715517,43,0,0
1663263,2024-12-11 00:05:18,5527,24399,101.06,3715518,43,0,0
1663264,2024-12-11 00:05:28,9367,20551,10.82,3715528,43,0,0
1663265,2024-12-11 00:05:34,5346,38845,135.21,3715534,43,0,0
1663266,2024-12-11 00:05:44,18114,35398,90.01,3715544,43,0,0
1663267,2024-12-11 00:05:48,2666,1770,8.32,3715548,43,0,0
1663268,2024-12-11 00:05:51,7771,9405,72.89,3715551,43,0,0
1663269,2024-12-11 00:06:17,8777,21605,14.54,3715577,43,0,0
1663270,2024-12-11 00:06:33,11935,6407,43.69,3715593,43,0,0
1663271,2024-12-11 00:07:04,8139,9140,84.55,3715624,43,0,0
1663272,2024-12-11 00:07:16,19327,24744,10.72,3715636,43,0,0
1663273,2024-12-11 00:07:23,3473,39439,30.05,3715643,43,0,0
1663274,2024-12-11 00:07:27,14038,3345,27.84,3715647,43,0,0
1663275,2024-12-11 00:07:40,9041,33013,42.9,3715660,43,0,0
1663276,2024-12-11 00:07:50,4261,10884,9.4,3715670,43,0,0
1663277,2024-12-11 00:07:55,9139,16511,72.02,3715675,43,0,0
1663278,2024-12-11 00:07:56,4634,34760,98.51,3715676,43,0,0
1663279,2024-12-11 00:07:56,8484,22917,93.31,3715676,43,0,0
1663280,2024-12-11 00:08:01,4659,2603,32.24,3715681,43,0,0
1663281,2024-12-11 00:08:27,7818,11362,51.3,3715707,43,0,0
1663282,2024-12-11 00:08:38,3215,4624,20.02,3715718,43,0,0
1663283,2024-12-11 00:08:46,19199,28019,86.38,3715726,43,0,0
1663284,2024-12-11 00:08:49,13191,23617,46.16,3715729,43,0,0
1663285,2024-12-11 00:09:00,3599,14998,62.2,3715740,43,0,0
