TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
45544,2024-11-04 00:01:10,3859,729,44.15,518470,6,0,0
45545,2024-11-04 00:02:12,2289,148,88.32,518532,6,0,0
45546,2024-11-04 00:03:23,3227,239,18.85,518603,6,0,0
45547,2024-11-04 00:05:30,2819,443,72.96,518730,6,0,0
45548,2024-11-04 00:06:06,3780,378,52.1,518766,6,0,0
45549,2024-11-04 00:09:38,1839,171,18.1,518978,6,0,0
45550,2024-11-04 00:10:19,2517,75,15.86,519019,6,0,0
45551,2024-11-04 00:11:13,2498,681,111.11,519073,6,0,0
45552,2024-11-04 00:14:07,672,703,16.07,519247,6,0,0
45553,2024-11-04 00:16:26,1484,40,18.66,519386,6,0,0
45554,2024-11-04 00:16:46,630,153,93.8,519406,6,0,0
45555,2024-11-04 00:16:59,3313,690,26.14,519419,6,0,0
45556,2024-11-04 00:17:06,1790,568,52.41,519426,6,0,0
45557,2024-11-04 00:18:05,1425,355,45.83,519485,6,0,0
45558,2024-11-04 00:18:37,343,785,18.15,519517,6,0,0
45559,2024-11-04 00:18:50,2580,543,67.77,519530,6,0,0
45560,2024-11-04 00:19:36,173,650,42.78,519576,6,0,0
45561,2024-11-04 00:20:21,1400,565,31.6,519621,6,0,0
45562,2024-11-04 00:21:54,1654,796,10.79,519714,6,0,0
45563,2024-11-04 00:23:22,2118,266,46.87,519802,6,0,0
45564,2024-11-04 00:23:29,27,302,13.6,519809,6,0,0
45565,2024-11-04 00:24:32,3455,422,98.07,519872,6,0,0
45566,2024-11-04 00:24:55,979,664,68.38,519895,6,0,0
45567,2024-11-04 00:26:36,3836,16,33.99,519996,6,0,0
45568,2024-11-04 00:26:57,3115,76,39.21,520017,6,0,0
45569,2024-11-04 00:27:01,542,52,5.45,520021,6,0,0
45570,2024-11-04 00:27:20,3892,713,79.94,520040,6,0,0
45571,2024-11-04 00:27:35,3570,107,42.24,520055,6,0,0
45572,2024-11-04 00:27:50,3984,61,58.66,520070,6,0,0
45573,2024-11-04 00:29:32,1816,685,27.58,520172,6,0,0
45574,2024-11-04 00:30:16,3963,747,68.54,520216,6,0,0
45575,2024-11-04 00:35:14,2796,182,59.59,520514,6,0,0
45576,2024-11-04 00:35:34,2885,694,81.77,520534,6,0,0
45577,2024-11-04 00:36:45,559,176,9.9,520605,6,0,0
45578,2024-11-04 00:37:43,3108,575,7.35,520663,6,0,0
45579,2024-11-04 00:41:07,1586,657,45.49,520867,6,0,0
45580,2024-11-04 00:41:31,1511,388,22.58,520891,6,0,0
45581,2024-11-04 00:41:32,199,389,43.64,520892,6,0,0
45582,2024-11-04 00:42:05,2131,752,15.49,520925,6,0,0
45583,2024-11-04 00:45:12,3741,771,79.07,521112,6,0,0
45584,2024-11-04 00:47:50,3857,146,62.4,521270,6,1,2
45585,2024-11-04 00:48:31,1573,210,107.93,521311,6,0,0
45586,2024-11-04 00:49:23,2767,276,14.92,521363,6,0,0
45587,2024-11-04 00:49:50,2350,21,50.95,521390,6,0,0
45588,2024-11-04 00:49:53,2397,623,7.32,521393,6,0,0
45589,2024-11-04 00:51:44,2425,366,102.7,521504,6,0,0
45590,2024-11-04 00:51:51,3700,578,9.79,521511,6,0,0
45591,2024-11-04 00:52:07,162,363,52.73,521527,6,0,0
45592,2024-11-04 00:52:24,880,184,78.05,521544,6,0,0
45593,2024-11-04 00:53:53,2325,498,26.65,521633,6,0,0
45594,2024-11-04 00:55:19,2028,713,71.05,521719,6,0,0
45595,2024-11-04 00:55:21,1628,331,14.85,521721,6,0,0
45596,2024-11-04 00:55:39,809,34,69.68,521739,6,0,0
45597,2024-11-04 00:56:06,3584,116,37.93,521766,6,0,0
