TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1624736,2024-12-10 00:00:06,13845,6016,134.5,3628806,42,0,0
1624737,2024-12-10 00:00:12,16013,296,18.72,3628812,42,0,0
1624738,2024-12-10 00:00:15,12246,26748,10.72,3628815,42,0,0
1624739,2024-12-10 00:00:40,6120,32813,98.46,3628840,42,0,0
1624740,2024-12-10 00:01:01,4279,4031,37.44,3628861,42,0,0
1624741,2024-12-10 00:01:31,3597,31446,41.88,3628891,42,0,0
1624742,2024-12-10 00:01:37,18190,8391,0.32,3628897,42,0,0
1624743,2024-12-10 00:01:38,10030,12318,38.2,3628898,42,0,0
1624744,2024-12-10 00:01:43,16203,38787,47.83,3628903,42,0,0
1624745,2024-12-10 00:01:47,1140,33705,42.91,3628907,42,0,0
1624746,2024-12-10 00:02:03,6027,31121,39.25,3628923,42,0,0
1624747,2024-12-10 00:02:05,9153,31711,29.27,3628925,42,0,0
1624748,2024-12-10 00:02:29,8770,11304,26.25,3628949,42,0,0
1624749,2024-12-10 00:02:37,19714,39238,150.37,3628957,42,0,0
1624750,2024-12-10 00:02:44,8318,34073,50.3,3628964,42,0,0
1624751,2024-12-10 00:03:01,2888,11244,55.79,3628981,42,0,0
1624752,2024-12-10 00:03:04,12399,38488,100.17,3628984,42,0,0
1624753,2024-12-10 00:03:13,18362,8156,113.35,3628993,42,0,0
1624754,2024-12-10 00:03:15,12019,17619,108.44,3628995,42,0,0
1624755,2024-12-10 00:03:27,1816,27461,9.27,3629007,42,0,0
1624756,2024-12-10 00:03:32,2047,1682,57.31,3629012,42,0,0
1624757,2024-12-10 00:03:36,6624,30450,104.61,3629016,42,0,0
1624758,2024-12-10 00:03:48,14334,18486,67.42,3629028,42,0,0
1624759,2024-12-10 00:03:50,400,12247,22.98,3629030,42,0,0
1624760,2024-12-10 00:03:51,7318,11398,28.48,3629031,42,0,0
1624761,2024-12-10 00:04:11,9710,31897,71.88,3629051,42,0,0
1624762,2024-12-10 00:04:31,16129,39864,11.09,3629071,42,0,0
1624763,2024-12-10 00:04:33,4214,23079,50.56,3629073,42,0,0
1624764,2024-12-10 00:04:34,5537,22627,51.44,3629074,42,0,0
1624765,2024-12-10 00:04:37,9720,28628,64.54,3629077,42,0,0
1624766,2024-12-10 00:04:43,12477,35553,28.61,3629083,42,0,0
1624767,2024-12-10 00:04:52,5443,34569,32.63,3629092,42,0,0
1624768,2024-12-10 00:04:59,10743,34282,38.01,3629099,42,0,0
1624769,2024-12-10 00:05:31,5098,10779,120.62,3629131,42,0,0
1624770,2024-12-10 00:05:42,1560,24817,34.06,3629142,42,0,0
1624771,2024-12-10 00:06:19,2624,38269,53.41,3629179,42,0,0
1624772,2024-12-10 00:06:20,13019,16733,110.01,3629180,42,0,0
1624773,2024-12-10 00:06:36,10296,19931,98.03,3629196,42,0,0
1624774,2024-12-10 00:06:57,17796,28667,183.38,3629217,42,0,0
1624775,2024-12-10 00:07:17,2667,3434,77.62,3629237,42,0,0
1624776,2024-12-10 00:07:30,6192,10740,9.12,3629250,42,0,0
