TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
7501,2024-10-30 00:00:11,2221,477,21.24,86411,1,0,0
7502,2024-10-30 00:01:08,3535,449,60.47,86468,1,0,0
7503,2024-10-30 00:01:48,2896,77,82.06,86508,1,0,0
7504,2024-10-30 00:02:05,2604,748,72.26,86525,1,0,0
7505,2024-10-30 00:02:23,2587,259,133.52,86543,1,0,0
7506,2024-10-30 00:02:23,826,121,99.67,86543,1,0,0
7507,2024-10-30 00:03:32,2921,778,63.6,86612,1,0,0
7508,2024-10-30 00:03:41,697,363,70.01,86621,1,0,0
7509,2024-10-30 00:06:33,95,761,106.67,86793,1,0,0
7510,2024-10-30 00:07:31,321,603,20.44,86851,1,0,0
7511,2024-10-30 00:08:13,544,410,94.06,86893,1,0,0
7512,2024-10-30 00:08:55,1699,455,177.13,86935,1,0,0
7513,2024-10-30 00:09:34,588,713,149.34,86974,1,0,0
7514,2024-10-30 00:10:55,2497,749,88.83,87055,1,0,0
7515,2024-10-30 00:13:55,2879,165,9.55,87235,1,0,0
7516,2024-10-30 00:14:23,1223,400,33.34,87263,1,0,0
7517,2024-10-30 00:15:28,1240,234,46.32,87328,1,0,0
7518,2024-10-30 00:16:22,308,666,5.56,87382,1,0,0
7519,2024-10-30 00:16:46,2206,295,75.05,87406,1,0,0
7520,2024-10-30 00:17:31,2418,73,8.42,87451,1,0,0
7521,2024-10-30 00:17:36,3630,592,53.32,87456,1,0,0
7522,2024-10-30 00:18:44,642,754,80.44,87524,1,0,0
7523,2024-10-30 00:20:03,3751,682,11.46,87603,1,0,0
7524,2024-10-30 00:20:20,3213,15,39.27,87620,1,0,0
7525,2024-10-30 00:22:10,3998,468,51.67,87730,1,0,0
7526,2024-10-30 00:22:24,273,238,6.49,87744,1,0,0
7527,2024-10-30 00:23:22,3561,412,8.94,87802,1,0,0
7528,2024-10-30 00:24:41,1750,103,78.79,87881,1,0,0
7529,2024-10-30 00:25:10,1982,167,84.95,87910,1,0,0
7530,2024-10-30 00:26:05,761,542,74.62,87965,1,0,0
7531,2024-10-30 00:29:46,437,26,73.55,88186,1,0,0
7532,2024-10-30 00:30:00,1093,280,9.96,88200,1,0,0
7533,2024-10-30 00:30:01,721,675,87.01,88201,1,0,0
