TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1701887,2024-12-12 00:00:04,3307,12664,32.26,3801604,44,0,0
1701888,2024-12-12 00:00:11,3983,32511,40.79,3801611,44,0,0
1701889,2024-12-12 00:00:16,16598,1905,173.89,3801616,44,0,0
1701890,2024-12-12 00:00:28,9944,17092,62.44,3801628,44,0,0
1701891,2024-12-12 00:00:54,17250,1060,121.58,3801654,44,0,0
1701892,2024-12-12 00:01:12,1093,34147,23.61,3801672,44,0,0
1701893,2024-12-12 00:01:19,19104,37832,82.8,3801679,44,0,0
1701894,2024-12-12 00:01:23,11252,1304,129.52,3801683,44,0,0
1701895,2024-12-12 00:02:02,17217,27842,95.56,3801722,44,0,0
1701896,2024-12-12 00:02:15,16614,29711,17.78,3801735,44,0,0
1701897,2024-12-12 00:02:16,3989,2114,104.66,3801736,44,0,0
1701898,2024-12-12 00:02:40,19269,21713,4.23,3801760,44,0,0
1701899,2024-12-12 00:03:23,2737,23025,132.42,3801803,44,0,0
1701900,2024-12-12 00:03:28,6134,15058,85.28,3801808,44,0,0
1701901,2024-12-12 00:03:38,17216,2742,62.93,3801818,44,0,0
1701902,2024-12-12 00:04:18,18698,6820,13.27,3801858,44,0,0
1701903,2024-12-12 00:04:21,10648,11015,7.94,3801861,44,0,0
1701904,2024-12-12 00:04:41,9266,18092,68.11,3801881,44,0,0
1701905,2024-12-12 00:04:46,17373,6383,60.17,3801886,44,0,0
1701906,2024-12-12 00:05:15,15972,18936,12.87,3801915,44,0,0
1701907,2024-12-12 00:05:24,19300,19395,90.47,3801924,44,0,0
1701908,2024-12-12 00:05:29,18763,8444,29.21,3801929,44,0,0
1701909,2024-12-12 00:05:30,14389,5942,113.88,3801930,44,0,0
1701910,2024-12-12 00:05:36,9580,34236,32.56,3801936,44,0,0
1701911,2024-12-12 00:05:46,12784,2811,17.26,3801946,44,0,0
