TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1547315,2024-12-08 00:00:20,1182,27779,6.49,3456020,40,0,0
1547316,2024-12-08 00:00:43,8608,19855,77.33,3456043,40,0,0
1547317,2024-12-08 00:00:44,11802,27241,77.03,3456044,40,0,0
1547318,2024-12-08 00:00:46,5251,24520,35.68,3456046,40,0,0
1547319,2024-12-08 00:00:59,2899,15570,53.34,3456059,40,0,0
1547320,2024-12-08 00:01:09,16113,23271,45.07,3456069,40,0,0
1547321,2024-12-08 00:01:09,8135,29010,46.2,3456069,40,0,0
1547322,2024-12-08 00:01:44,6454,15542,11.45,3456104,40,0,0
1547323,2024-12-08 00:01:51,8425,18293,44.74,3456111,40,0,0
1547324,2024-12-08 00:01:57,14022,936,108.82,3456117,40,0,0
1547325,2024-12-08 00:02:17,1843,4448,92.51,3456137,40,0,0
1547326,2024-12-08 00:02:46,1210,22731,25.46,3456166,40,0,0
1547327,2024-12-08 00:02:50,15259,29140,98.06,3456170,40,0,0
1547328,2024-12-08 00:02:55,10211,4213,93.44,3456175,40,0,0
1547329,2024-12-08 00:02:59,4526,3005,100.32,3456179,40,0,0
1547330,2024-12-08 00:03:55,14070,20447,39.44,3456235,40,0,0
1547331,2024-12-08 00:04:00,12353,16448,91.22,3456240,40,0,0
1547332,2024-12-08 00:04:08,10070,36633,99.37,3456248,40,0,0
1547333,2024-12-08 00:04:28,12783,15886,17.67,3456268,40,0,0
1547334,2024-12-08 00:04:38,205,20608,26.53,3456278,40,0,0
1547335,2024-12-08 00:04:40,10239,12602,60.48,3456280,40,0,0
1547336,2024-12-08 00:04:45,7198,5840,42.78,3456285,40,0,0
1547337,2024-12-08 00:04:46,13096,35924,9.73,3456286,40,0,0
1547338,2024-12-08 00:04:56,1644,21107,73.75,3456296,40,0,0
1547339,2024-12-08 00:04:58,19038,21868,90.12,3456298,40,0,0
1547340,2024-12-08 00:04:58,2448,22836,65.43,3456298,40,0,0
1547341,2024-12-08 00:05:11,5087,8734,22.1,3456311,40,0,0
1547342,2024-12-08 00:05:16,16853,22812,21.85,3456316,40,0,0
1547343,2024-12-08 00:05:36,8378,2776,17.19,3456336,40,0,0
1547344,2024-12-08 00:05:43,6969,29380,14.59,3456343,40,0,0
1547345,2024-12-08 00:06:06,11187,37269,3.98,3456366,40,0,0
1547346,2024-12-08 00:06:06,8319,17922,71.06,3456366,40,0,0
1547347,2024-12-08 00:06:11,11985,20978,76.74,3456371,40,0,0
1547348,2024-12-08 00:06:58,16807,32182,59.33,3456418,40,0,0
1547349,2024-12-08 00:07:02,827,22286,33.86,3456422,40,0,0
1547350,2024-12-08 00:07:11,14439,4705,14.9,3456431,40,0,0
1547351,2024-12-08 00:07:21,15887,8320,47.58,3456441,40,0,0
1547352,2024-12-08 00:07:29,16476,9063,69.67,3456449,40,0,0
1547353,2024-12-08 00:07:30,2337,17994,1.57,3456450,40,0,0
1547354,2024-12-08 00:07:44,762,33202,35.89,3456464,40,0,0
1547355,2024-12-08 00:07:52,668,15115,117.0,3456472,40,0,0
1547356,2024-12-08 00:08:02,11081,32881,117.02,3456482,40,0,0
1547357,2024-12-08 00:08:03,2479,24424,91.32,3456483,40,0,0
1547358,2024-12-08 00:08:19,19190,20857,117.88,3456499,40,0,0
1547359,2024-12-08 00:08:38,15972,31987,7.63,3456518,40,0,0
1547360,2024-12-08 00:08:39,9689,20069,69.98,3456519,40,0,0
1547361,2024-12-08 00:09:02,2161,17692,11.01,3456542,40,0,0
1547362,2024-12-08 00:09:17,11283,4016,127.63,3456557,40,0,0
1547363,2024-12-08 00:09:19,17054,11977,19.13,3456559,40,0,0
