TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
2282589,2024-12-27 00:00:20,9232,2558,55.21,5097620,59,0,0
2282590,2024-12-27 00:00:34,18161,39263,30.04,5097634,59,0,0
2282591,2024-12-27 00:01:20,10572,39724,15.5,5097680,59,0,0
2282592,2024-12-27 00:01:28,2991,2128,30.99,5097688,59,0,0
2282593,2024-12-27 00:01:39,10534,32629,7.25,5097699,59,0,0
2282594,2024-12-27 00:01:39,16755,12810,14.09,5097699,59,0,0
2282595,2024-12-27 00:02:37,356,32320,31.24,5097757,59,0,0
2282596,2024-12-27 00:02:44,17384,20673,7.21,5097764,59,0,0
2282597,2024-12-27 00:03:29,3224,36520,87.29,5097809,59,0,0
2282598,2024-12-27 00:03:40,2154,27957,13.75,5097820,59,0,0
2282599,2024-12-27 00:03:40,13546,27063,15.61,5097820,59,0,0
2282600,2024-12-27 00:03:43,1369,19643,12.56,5097823,59,0,0
2282601,2024-12-27 00:04:46,9277,6834,137.44,5097886,59,0,0
2282602,2024-12-27 00:04:58,6358,29319,9.56,5097898,59,0,0
2282603,2024-12-27 00:05:00,3275,5412,45.17,5097900,59,0,0
2282604,2024-12-27 00:05:03,3830,28727,28.52,5097903,59,0,0
2282605,2024-12-27 00:05:10,763,10214,116.6,5097910,59,0,0
2282606,2024-12-27 00:05:15,5472,14765,128.42,5097915,59,0,0
2282607,2024-12-27 00:05:30,5206,5556,22.01,5097930,59,0,0
2282608,2024-12-27 00:05:39,15205,7289,45.74,5097939,59,0,0
2282609,2024-12-27 00:05:48,14615,29385,12.72,5097948,59,0,0
2282610,2024-12-27 00:05:52,1214,39990,19.96,5097952,59,0,0
2282611,2024-12-27 00:06:00,474,4907,12.05,5097960,59,0,0
2282612,2024-12-27 00:06:04,18625,19315,43.36,5097964,59,0,0
2282613,2024-12-27 00:06:09,1715,17376,52.21,5097969,59,0,0
2282614,2024-12-27 00:06:16,3306,2901,82.23,5097976,59,0,0
2282615,2024-12-27 00:06:19,14300,30910,69.41,5097979,59,0,0
2282616,2024-12-27 00:06:37,8066,34083,33.87,5097997,59,0,0
2282617,2024-12-27 00:07:18,10428,27898,82.4,5098038,59,0,0
2282618,2024-12-27 00:07:36,12343,32180,45.87,5098056,59,0,0
2282619,2024-12-27 00:07:38,8707,4548,49.57,5098058,59,0,0
2282620,2024-12-27 00:07:46,12050,14953,8.64,5098066,59,0,0
2282621,2024-12-27 00:07:46,6522,36373,179.13,5098066,59,0,0
2282622,2024-12-27 00:07:47,11874,29823,57.37,5098067,59,0,0
2282623,2024-12-27 00:07:48,5964,18335,84.38,5098068,59,0,0
2282624,2024-12-27 00:07:48,7246,3914,153.34,5098068,59,0,0
2282625,2024-12-27 00:07:54,9629,30642,198.24,5098074,59,0,0
2282626,2024-12-27 00:08:14,8885,6711,49.66,5098094,59,0,0
2282627,2024-12-27 00:08:24,13243,7601,63.53,5098104,59,0,0
2282628,2024-12-27 00:08:41,1134,38961,25.18,5098121,59,0,0
2282629,2024-12-27 00:08:48,8834,29497,23.71,5098128,59,0,0
2282630,2024-12-27 00:08:48,4362,14160,12.57,5098128,59,0,0
2282631,2024-12-27 00:08:52,4332,20635,45.67,5098132,59,0,0
2282632,2024-12-27 00:09:03,19263,30843,83.82,5098143,59,0,0
2282633,2024-12-27 00:09:11,8398,3328,8.33,5098151,59,0,0
2282634,2024-12-27 00:09:16,5004,14920,7.48,5098156,59,0,0
2282635,2024-12-27 00:09:32,12903,20460,1.16,5098172,59,0,0
2282636,2024-12-27 00:09:40,1136,2933,45.66,5098180,59,0,0
2282637,2024-12-27 00:09:40,7426,31492,67.83,5098180,59,0,0
2282638,2024-12-27 00:09:50,18446,28077,23.66,5098190,59,0,0
2282639,2024-12-27 00:09:53,10049,25552,78.38,5098193,59,0,0
2282640,2024-12-27 00:10:00,5216,26751,45.06,5098200,59,0,0
2282641,2024-12-27 00:10:14,9621,35077,16.22,5098214,59,0,0
2282642,2024-12-27 00:10:18,6657,11753,11.1,5098218,59,0,0
2282643,2024-12-27 00:10:20,18148,25131,31.21,5098220,59,0,0
2282644,2024-12-27 00:10:48,9992,33970,46.6,5098248,59,0,0
2282645,2024-12-27 00:10:55,16955,14093,53.33,5098255,59,0,0
2282646,2024-12-27 00:11:05,19433,21083,22.88,5098265,59,0,0
2282647,2024-12-27 00:11:12,11708,35141,122.09,5098272,59,0,0
2282648,2024-12-27 00:11:38,9554,29168,137.32,5098298,59,0,0
2282649,2024-12-27 00:11:44,9098,7070,159.25,5098304,59,0,0
