TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1469770,2024-12-06 00:00:05,1678,8367,75.84,3283205,38,0,0
1469771,2024-12-06 00:00:28,447,4267,141.86,3283228,38,0,0
1469772,2024-12-06 00:00:35,4543,10707,39.59,3283235,38,0,0
1469773,2024-12-06 00:00:41,16253,10181,13.84,3283241,38,0,0
1469774,2024-12-06 00:00:41,12513,32414,133.42,3283241,38,0,0
1469775,2024-12-06 00:00:55,7666,21837,49.01,3283255,38,0,0
1469776,2024-12-06 00:01:29,12764,29357,28.1,3283289,38,0,0
1469777,2024-12-06 00:01:32,19827,19279,33.29,3283292,38,0,0
1469778,2024-12-06 00:01:34,918,13672,7.05,3283294,38,0,0
1469779,2024-12-06 00:01:38,13840,7676,24.48,3283298,38,0,0
1469780,2024-12-06 00:01:46,370,37967,12.7,3283306,38,0,0
1469781,2024-12-06 00:02:16,11782,31167,103.39,3283336,38,0,0
1469782,2024-12-06 00:02:33,13493,29478,50.4,3283353,38,0,0
1469783,2024-12-06 00:02:54,5766,33397,38.46,3283374,38,0,0
1469784,2024-12-06 00:03:23,16718,31725,10.8,3283403,38,0,0
1469785,2024-12-06 00:03:26,10783,14726,18.51,3283406,38,0,0
1469786,2024-12-06 00:03:37,13736,21600,9.88,3283417,38,0,0
1469787,2024-12-06 00:03:51,857,39994,43.06,3283431,38,0,0
1469788,2024-12-06 00:04:17,19576,6750,43.11,3283457,38,0,0
1469789,2024-12-06 00:04:34,12690,30748,14.19,3283474,38,0,0
1469790,2024-12-06 00:04:35,910,28890,58.68,3283475,38,0,0
1469791,2024-12-06 00:04:38,10690,6247,48.9,3283478,38,0,0
1469792,2024-12-06 00:04:47,18214,24804,65.48,3283487,38,0,0
1469793,2024-12-06 00:05:03,11562,22403,45.86,3283503,38,0,0
1469794,2024-12-06 00:05:07,18588,21901,37.84,3283507,38,0,0
1469795,2024-12-06 00:05:16,2415,32833,18.7,3283516,38,0,0
1469796,2024-12-06 00:05:32,13631,12393,36.06,3283532,38,0,0
1469797,2024-12-06 00:05:41,2446,8107,20.68,3283541,38,0,0
1469798,2024-12-06 00:05:53,13226,8902,201.67,3283553,38,0,0
1469799,2024-12-06 00:05:55,8203,10839,93.88,3283555,38,0,0
1469800,2024-12-06 00:06:18,9188,2301,20.79,3283578,38,0,0
1469801,2024-12-06 00:06:36,6370,16761,15.62,3283596,38,0,0
1469802,2024-12-06 00:06:42,4494,6064,9.3,3283602,38,0,0
1469803,2024-12-06 00:06:49,19472,1746,106.32,3283609,38,0,0
1469804,2024-12-06 00:06:52,9175,7495,77.8,3283612,38,0,0
1469805,2024-12-06 00:07:14,4536,14898,63.4,3283634,38,0,0
1469806,2024-12-06 00:07:25,15803,33761,17.5,3283645,38,0,0
1469807,2024-12-06 00:07:32,3505,35031,73.67,3283652,38,0,0
1469808,2024-12-06 00:07:33,18039,37456,52.91,3283653,38,0,0
1469809,2024-12-06 00:07:33,10885,24120,1.04,3283653,38,0,0
1469810,2024-12-06 00:07:46,11003,21583,62.5,3283666,38,0,0
1469811,2024-12-06 00:08:04,1373,31946,142.07,3283684,38,0,0
1469812,2024-12-06 00:08:05,1798,34548,175.54,3283685,38,0,0
1469813,2024-12-06 00:08:27,18620,30560,16.1,3283707,38,0,0
1469814,2024-12-06 00:08:46,10538,6257,85.25,3283726,38,0,0
1469815,2024-12-06 00:09:15,11639,28568,156.49,3283755,38,0,0
1469816,2024-12-06 00:09:25,19982,33439,3.83,3283765,38,0,0
1469817,2024-12-06 00:09:26,14474,9938,54.65,3283766,38,0,0
1469818,2024-12-06 00:09:30,12616,6822,6.01,3283770,38,0,0
1469819,2024-12-06 00:09:39,13336,6647,104.25,3283779,38,0,0
1469820,2024-12-06 00:09:57,18674,17408,26.96,3283797,38,0,0
1469821,2024-12-06 00:10:05,16193,30658,62.67,3283805,38,0,0
1469822,2024-12-06 00:10:11,16310,1573,37.71,3283811,38,0,0
1469823,2024-12-06 00:10:22,2260,17588,16.03,3283822,38,0,0
1469824,2024-12-06 00:10:27,14250,12966,62.15,3283827,38,0,0
1469825,2024-12-06 00:11:00,10442,38575,38.54,3283860,38,0,0
1469826,2024-12-06 00:11:13,12225,16884,11.39,3283873,38,0,0
1469827,2024-12-06 00:11:30,10556,18224,104.03,3283890,38,0,0
1469828,2024-12-06 00:11:50,2469,38231,123.01,3283910,38,0,0
1469829,2024-12-06 00:12:15,1276,32557,19.98,3283935,38,0,0
1469830,2024-12-06 00:12:19,17219,891,10.4,3283939,38,0,0
1469831,2024-12-06 00:12:23,18875,25287,71.35,3283943,38,0,0
1469832,2024-12-06 00:12:36,15286,11906,64.11,3283956,38,0,0
1469833,2024-12-06 00:12:58,10039,4493,48.05,3283978,38,0,0
1469834,2024-12-06 00:13:05,2513,25390,99.77,3283985,38,0,0
1469835,2024-12-06 00:13:14,12334,28918,55.04,3283994,38,0,0
1469836,2024-12-06 00:13:20,15169,19319,94.78,3284000,38,0,0
1469837,2024-12-06 00:13:53,8476,23326,34.87,3284033,38,0,0
1469838,2024-12-06 00:13:53,14445,31966,64.58,3284033,38,0,0
1469839,2024-12-06 00:14:14,12065,25944,273.22,3284054,38,1,1
1469840,2024-12-06 00:14:16,3376,3668,67.38,3284056,38,0,0
1469841,2024-12-06 00:14:16,6481,25679,26.27,3284056,38,0,0
1469842,2024-12-06 00:15:34,1580,5780,6.18,3284134,38,0,0
1469843,2024-12-06 00:15:44,16252,22043,14.1,3284144,38,0,0
1469844,2024-12-06 00:15:48,19471,25341,18.19,3284148,38,0,0
1469845,2024-12-06 00:16:08,12626,26768,6.9,3284168,38,0,0
1469846,2024-12-06 00:16:40,12772,30743,18.57,3284200,38,0,0
1469847,2024-12-06 00:16:45,9652,39721,3.18,3284205,38,0,0
1469848,2024-12-06 00:16:52,6269,35218,47.07,3284212,38,0,0
1469849,2024-12-06 00:16:53,11796,10753,50.45,3284213,38,0,0
1469850,2024-12-06 00:16:59,15637,700,21.61,3284219,38,0,0
1469851,2024-12-06 00:17:17,3201,32044,70.52,3284237,38,0,0
1469852,2024-12-06 00:17:43,16987,14409,94.79,3284263,38,0,0
1469853,2024-12-06 00:17:53,17556,8804,57.43,3284273,38,0,0
1469854,2024-12-06 00:18:21,7198,37884,111.33,3284301,38,0,0
1469855,2024-12-06 00:18:40,10751,29501,43.96,3284320,38,0,0
1469856,2024-12-06 00:19:23,13910,26567,93.88,3284363,38,0,0
1469857,2024-12-06 00:19:44,1994,4632,14.48,3284384,38,0,0
1469858,2024-12-06 00:20:12,12512,35789,44.03,3284412,38,0,0
1469859,2024-12-06 00:20:17,4548,3813,105.24,3284417,38,0,0
1469860,2024-12-06 00:20:20,19300,16396,66.2,3284420,38,0,0
1469861,2024-12-06 00:20:45,12363,23222,9.46,3284445,38,0,0
1469862,2024-12-06 00:20:52,9810,33278,7.82,3284452,38,0,0
1469863,2024-12-06 00:21:08,13252,29072,48.79,3284468,38,0,0
1469864,2024-12-06 00:21:20,11351,28377,82.61,3284480,38,0,0
1469865,2024-12-06 00:22:24,663,22964,105.52,3284544,38,0,0
1469866,2024-12-06 00:22:24,8702,8063,84.31,3284544,38,0,0
1469867,2024-12-06 00:22:46,14721,26965,3.49,3284566,38,0,0
1469868,2024-12-06 00:22:47,13513,9530,21.17,3284567,38,0,0
1469869,2024-12-06 00:22:55,19136,31063,64.44,3284575,38,0,0
