TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
106548,2024-11-12 00:01:09,1638,386,29.12,1209669,14,0,0
106549,2024-11-12 00:03:21,1460,796,31.3,1209801,14,0,0
106550,2024-11-12 00:06:16,2390,424,90.23,1209976,14,0,0
106551,2024-11-12 00:06:22,3979,796,26.61,1209982,14,0,0
106552,2024-11-12 00:09:41,1276,586,44.87,1210181,14,0,0
106553,2024-11-12 00:09:54,2587,94,125.63,1210194,14,0,0
106554,2024-11-12 00:10:18,3597,148,27.36,1210218,14,0,0
106555,2024-11-12 00:11:26,904,512,91.73,1210286,14,0,0
106556,2024-11-12 00:12:18,1208,512,74.1,1210338,14,0,0
106557,2024-11-12 00:12:57,3566,266,16.5,1210377,14,0,0
106558,2024-11-12 00:14:10,3237,119,37.65,1210450,14,0,0
106559,2024-11-12 00:14:21,3726,11,56.75,1210461,14,0,0
106560,2024-11-12 00:15:39,3452,233,15.75,1210539,14,0,0
106561,2024-11-12 00:17:51,1476,757,94.54,1210671,14,0,0
106562,2024-11-12 00:18:03,2975,777,64.81,1210683,14,0,0
106563,2024-11-12 00:18:13,3297,208,13.84,1210693,14,0,0
106564,2024-11-12 00:18:16,2210,214,14.46,1210696,14,0,0
106565,2024-11-12 00:19:04,406,481,148.67,1210744,14,0,0
106566,2024-11-12 00:21:34,234,555,34.71,1210894,14,0,0
106567,2024-11-12 00:21:42,3746,288,13.28,1210902,14,0,0
106568,2024-11-12 00:23:22,741,507,11.75,1211002,14,0,0
106569,2024-11-12 00:25:04,3747,663,32.83,1211104,14,0,0
106570,2024-11-12 00:25:06,201,175,83.97,1211106,14,0,0
106571,2024-11-12 00:25:14,1467,679,124.64,1211114,14,0,0
106572,2024-11-12 00:25:26,226,12,15.07,1211126,14,0,0
106573,2024-11-12 00:25:48,848,205,54.699999999999996,1211148,14,1,3
106574,2024-11-12 00:26:26,1582,767,63.26,1211186,14,0,0
106575,2024-11-12 00:27:35,3542,248,61.99,1211255,14,0,0
106576,2024-11-12 00:27:58,2757,630,83.65,1211278,14,0,0
106577,2024-11-12 00:28:08,3248,240,7.33,1211288,14,0,0
106578,2024-11-12 00:29:07,1785,474,69.22,1211347,14,0,0
106579,2024-11-12 00:29:45,842,475,6.55,1211385,14,0,0
106580,2024-11-12 00:31:02,3898,436,54.98,1211462,14,0,0
106581,2024-11-12 00:31:24,2939,76,30.23,1211484,14,0,0
106582,2024-11-12 00:31:38,1611,452,53.4,1211498,14,0,0
106583,2024-11-12 00:32:37,3891,757,19.08,1211557,14,0,0
106584,2024-11-12 00:32:38,1066,376,37.1,1211558,14,0,0
106585,2024-11-12 00:33:19,3773,550,5.31,1211599,14,0,0
106586,2024-11-12 00:35:29,1106,152,28.75,1211729,14,0,0
106587,2024-11-12 00:36:50,856,106,95.49,1211810,14,0,0
106588,2024-11-12 00:37:03,766,600,29.87,1211823,14,0,0
106589,2024-11-12 00:37:25,1638,386,75.54,1211845,14,0,0
106590,2024-11-12 00:37:36,1689,730,93.05,1211856,14,0,0
106591,2024-11-12 00:38:05,2249,13,96.69,1211885,14,0,0
106592,2024-11-12 00:38:10,3334,147,125.42,1211890,14,0,0
106593,2024-11-12 00:38:25,2319,18,83.96,1211905,14,0,0
106594,2024-11-12 00:39:22,1857,222,51.24,1211962,14,0,0
106595,2024-11-12 00:39:22,3102,351,13.01,1211962,14,0,0
106596,2024-11-12 00:41:21,3973,13,13.34,1212081,14,0,0
106597,2024-11-12 00:41:32,3933,225,46.9,1212092,14,0,0
106598,2024-11-12 00:41:34,1822,211,34.42,1212094,14,0,0
106599,2024-11-12 00:41:51,2945,140,47.11,1212111,14,0,0
106600,2024-11-12 00:43:05,355,686,33.24,1212185,14,0,0
106601,2024-11-12 00:44:52,1199,322,58.44,1212292,14,0,0
