TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
2900637,2025-01-12 00:00:07,16314,21401,29.6,6480007,75,0,0
2900638,2025-01-12 00:00:40,5780,24061,36.18,6480040,75,0,0
2900639,2025-01-12 00:00:49,16512,31536,57.74,6480049,75,0,0
2900640,2025-01-12 00:01:16,16406,13906,79.17,6480076,75,0,0
2900641,2025-01-12 00:01:39,15646,18179,35.54,6480099,75,0,0
2900642,2025-01-12 00:02:05,17762,14932,95.08,6480125,75,0,0
2900643,2025-01-12 00:02:14,107,2043,24.01,6480134,75,0,0
2900644,2025-01-12 00:03:02,10301,32500,78.16,6480182,75,0,0
2900645,2025-01-12 00:03:03,4012,28494,49.86,6480183,75,0,0
2900646,2025-01-12 00:03:09,5494,13928,50.96,6480189,75,0,0
2900647,2025-01-12 00:03:23,2878,21530,38.09,6480203,75,0,0
2900648,2025-01-12 00:03:27,19729,19981,147.98,6480207,75,0,0
2900649,2025-01-12 00:03:33,11251,25315,27.42,6480213,75,0,0
2900650,2025-01-12 00:03:36,13372,9369,150.69,6480216,75,0,0
2900651,2025-01-12 00:03:41,16450,22594,39.65,6480221,75,0,0
2900652,2025-01-12 00:03:46,17914,27520,15.23,6480226,75,0,0
2900653,2025-01-12 00:04:17,5970,39241,39.4,6480257,75,0,0
2900654,2025-01-12 00:04:24,15080,35035,35.6,6480264,75,0,0
2900655,2025-01-12 00:04:33,13215,36270,68.99,6480273,75,0,0
2900656,2025-01-12 00:04:34,1685,22504,11.45,6480274,75,0,0
2900657,2025-01-12 00:04:38,11683,13990,31.17,6480278,75,0,0
2900658,2025-01-12 00:04:48,10032,23509,52.66,6480288,75,0,0
2900659,2025-01-12 00:04:50,429,10841,23.39,6480290,75,0,0
2900660,2025-01-12 00:04:58,14051,14724,60.73,6480298,75,0,0
2900661,2025-01-12 00:05:14,11452,36253,42.0,6480314,75,0,0
2900662,2025-01-12 00:05:17,9585,12996,15.76,6480317,75,0,0
2900663,2025-01-12 00:05:24,13692,12835,93.17,6480324,75,0,0
2900664,2025-01-12 00:05:43,16602,27846,59.41,6480343,75,0,0
2900665,2025-01-12 00:06:15,19187,25656,31.75,6480375,75,0,0
2900666,2025-01-12 00:06:40,6221,32683,70.72,6480400,75,0,0
2900667,2025-01-12 00:06:53,16439,30462,11.77,6480413,75,0,0
