TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
75936,2024-11-08 00:01:32,3070,108,31.19,864092,10,1,2
75937,2024-11-08 00:01:50,2106,518,39.43,864110,10,0,0
75938,2024-11-08 00:04:12,1193,69,52.38,864252,10,0,0
75939,2024-11-08 00:04:31,2205,502,28.63,864271,10,0,0
75940,2024-11-08 00:06:18,3432,406,51.36,864378,10,0,0
75941,2024-11-08 00:06:51,2037,491,5.61,864411,10,0,0
75942,2024-11-08 00:07:34,2508,599,67.83,864454,10,0,0
75943,2024-11-08 00:07:42,3028,378,46.71,864462,10,0,0
75944,2024-11-08 00:08:52,2535,485,128.8,864532,10,0,0
75945,2024-11-08 00:10:07,1849,279,31.02,864607,10,0,0
75946,2024-11-08 00:10:40,388,68,18.18,864640,10,0,0
75947,2024-11-08 00:12:33,1736,445,6.23,864753,10,0,0
75948,2024-11-08 00:13:41,395,150,99.27,864821,10,0,0
75949,2024-11-08 00:14:25,664,388,81.18,864865,10,0,0
75950,2024-11-08 00:14:40,1301,430,15.45,864880,10,0,0
75951,2024-11-08 00:15:24,3194,231,8.83,864924,10,0,0
75952,2024-11-08 00:18:01,1011,14,38.74,865081,10,0,0
75953,2024-11-08 00:18:31,630,782,174.51,865111,10,0,0
75954,2024-11-08 00:24:25,2156,675,15.72,865465,10,0,0
75955,2024-11-08 00:25:39,84,754,60.2,865539,10,0,0
75956,2024-11-08 00:25:50,139,602,98.8,865550,10,0,0
75957,2024-11-08 00:31:14,580,567,132.21,865874,10,0,0
75958,2024-11-08 00:31:48,2044,515,33.03,865908,10,0,0
75959,2024-11-08 00:31:49,186,664,100.77,865909,10,0,0
75960,2024-11-08 00:33:02,726,785,46.42,865982,10,0,0
75961,2024-11-08 00:33:35,381,799,1.74,866015,10,1,2
75962,2024-11-08 00:33:46,2841,366,26.15,866026,10,0,0
75963,2024-11-08 00:33:50,1088,471,30.22,866030,10,0,0
75964,2024-11-08 00:35:00,1441,539,13.6,866100,10,0,0
75965,2024-11-08 00:36:56,1430,348,55.21,866216,10,0,0
75966,2024-11-08 00:37:31,2785,407,79.62,866251,10,0,0
75967,2024-11-08 00:38:08,2630,101,75.72,866288,10,0,0
75968,2024-11-08 00:40:41,3079,448,59.71,866441,10,1,2
75969,2024-11-08 00:41:14,2191,301,43.8,866474,10,0,0
75970,2024-11-08 00:43:12,2260,42,15.07,866592,10,0,0
75971,2024-11-08 00:43:22,214,152,12.98,866602,10,0,0
75972,2024-11-08 00:43:28,323,534,6.82,866608,10,0,0
75973,2024-11-08 00:43:28,3081,167,36.54,866608,10,0,0
75974,2024-11-08 00:43:48,2670,543,116.47,866628,10,0,0
75975,2024-11-08 00:44:23,2485,535,93.89,866663,10,0,0
75976,2024-11-08 00:44:54,1295,350,59.43,866694,10,0,0
75977,2024-11-08 00:54:38,2047,248,133.67,867278,10,0,0
75978,2024-11-08 00:55:45,2052,607,3.2,867345,10,1,3
75979,2024-11-08 00:56:15,1122,341,9.99,867375,10,0,0
75980,2024-11-08 00:56:24,439,721,5.23,867384,10,1,2
75981,2024-11-08 00:56:32,3503,312,9.78,867392,10,0,0
75982,2024-11-08 00:57:55,3971,625,28.39,867475,10,0,0
75983,2024-11-08 00:59:21,379,501,25.89,867561,10,0,0
75984,2024-11-08 01:00:04,1454,761,21.76,867604,10,0,0
75985,2024-11-08 01:00:08,573,396,70.45,867608,10,0,0
75986,2024-11-08 01:00:34,3380,328,84.8,867634,10,0,0
75987,2024-11-08 01:00:37,3637,543,79.09,867637,10,0,0
75988,2024-11-08 01:01:59,2795,520,10.32,867719,10,0,0
75989,2024-11-08 01:02:14,2885,694,38.77,867734,10,0,0
75990,2024-11-08 01:02:31,1520,37,13.33,867751,10,0,0
