TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
2745985,2025-01-08 00:00:17,18548,36624,16.42,6134417,71,0,0
2745986,2025-01-08 00:00:24,3711,35155,75.81,6134424,71,0,0
2745987,2025-01-08 00:00:25,1320,3330,101.89,6134425,71,0,0
2745988,2025-01-08 00:00:54,16664,19085,105.77,6134454,71,0,0
2745989,2025-01-08 00:00:56,19080,12627,134.6,6134456,71,0,0
2745990,2025-01-08 00:01:30,6951,38047,48.61,6134490,71,0,0
2745991,2025-01-08 00:01:39,18507,28552,156.75,6134499,71,0,0
2745992,2025-01-08 00:01:46,824,19041,44.72,6134506,71,0,0
2745993,2025-01-08 00:01:53,6521,16696,46.62,6134513,71,0,0
2745994,2025-01-08 00:02:17,9252,17999,22.92,6134537,71,0,0
2745995,2025-01-08 00:02:27,13589,27410,10.69,6134547,71,0,0
2745996,2025-01-08 00:02:35,18601,16369,126.21,6134555,71,0,0
2745997,2025-01-08 00:02:40,1085,4318,23.08,6134560,71,0,0
2745998,2025-01-08 00:02:43,10855,6322,17.59,6134563,71,0,0
2745999,2025-01-08 00:02:55,346,20246,98.13,6134575,71,1,2
2746000,2025-01-08 00:02:56,15399,35911,181.62,6134576,71,0,0
2746001,2025-01-08 00:03:15,114,19525,12.72,6134595,71,0,0
2746002,2025-01-08 00:03:22,8174,24196,76.38,6134602,71,0,0
2746003,2025-01-08 00:03:50,13045,25838,60.68,6134630,71,0,0
2746004,2025-01-08 00:03:56,19840,1553,8.46,6134636,71,0,0
2746005,2025-01-08 00:04:19,9118,39076,29.85,6134659,71,0,0
2746006,2025-01-08 00:04:49,18591,32300,111.63,6134689,71,0,0
2746007,2025-01-08 00:04:52,2968,7938,27.0,6134692,71,0,0
2746008,2025-01-08 00:05:31,9815,35021,62.62,6134731,71,0,0
2746009,2025-01-08 00:06:17,9830,2747,16.8,6134777,71,0,0
2746010,2025-01-08 00:06:20,11392,33834,0.23,6134780,71,0,0
2746012,2025-01-08 00:06:23,17987,37984,69.18,6134783,71,0,0
2746011,2025-01-08 00:06:23,6718,20624,104.25,6134783,71,0,0
2746013,2025-01-08 00:06:28,12183,8765,31.64,6134788,71,0,0
2746014,2025-01-08 00:06:50,17825,17227,11.39,6134810,71,0,0
2746015,2025-01-08 00:06:54,7162,17653,119.37,6134814,71,0,0
2746016,2025-01-08 00:07:15,4067,29389,148.49,6134835,71,0,0
2746017,2025-01-08 00:07:16,18459,35137,134.32,6134836,71,0,0
2746018,2025-01-08 00:07:48,3433,13183,91.33,6134868,71,0,0
2746019,2025-01-08 00:07:58,12331,1421,89.32,6134878,71,0,0
2746020,2025-01-08 00:08:10,8874,28641,89.16,6134890,71,0,0
2746021,2025-01-08 00:08:29,18967,2459,55.74,6134909,71,0,0
2746022,2025-01-08 00:08:49,17126,13282,28.63,6134929,71,0,0
2746023,2025-01-08 00:09:07,2646,19336,107.47,6134947,71,0,0
2746024,2025-01-08 00:09:12,11209,16381,27.93,6134952,71,0,0
2746025,2025-01-08 00:09:12,4147,15983,15.14,6134952,71,0,0
2746026,2025-01-08 00:09:20,4084,38158,105.96,6134960,71,0,0
2746027,2025-01-08 00:09:22,9541,18027,163.91,6134962,71,0,0
2746028,2025-01-08 00:09:30,13044,35909,27.47,6134970,71,0,0
2746029,2025-01-08 00:09:57,13105,21599,30.08,6134997,71,0,0
2746031,2025-01-08 00:10:10,8758,1430,74.84,6135010,71,0,0
2746030,2025-01-08 00:10:10,6635,20249,26.64,6135010,71,0,0
2746032,2025-01-08 00:10:20,2010,36648,83.39,6135020,71,0,0
2746033,2025-01-08 00:10:35,6383,7481,8.11,6135035,71,0,0
2746034,2025-01-08 00:10:40,418,22540,123.83,6135040,71,0,0
2746035,2025-01-08 00:10:59,5047,25571,39.55,6135059,71,0,0
2746036,2025-01-08 00:11:05,17769,6939,33.93,6135065,71,0,0
2746037,2025-01-08 00:11:06,7074,24388,36.18,6135066,71,0,0
2746038,2025-01-08 00:11:12,16753,683,19.95,6135072,71,0,0
2746039,2025-01-08 00:11:15,12831,30362,44.48,6135075,71,0,0
2746040,2025-01-08 00:11:21,7437,7344,25.28,6135081,71,0,0
2746041,2025-01-08 00:11:30,13354,37222,7.66,6135090,71,0,0
2746042,2025-01-08 00:11:35,16161,35272,18.1,6135095,71,0,0
2746043,2025-01-08 00:12:22,4408,18845,9.26,6135142,71,0,0
2746044,2025-01-08 00:13:10,12266,29997,7.57,6135190,71,0,0
2746045,2025-01-08 00:13:33,12299,28932,36.41,6135213,71,0,0
2746046,2025-01-08 00:13:44,18912,27873,22.99,6135224,71,0,0
2746047,2025-01-08 00:14:12,14013,18310,98.14,6135252,71,0,0
2746048,2025-01-08 00:14:17,19945,18326,90.46,6135257,71,0,0
2746049,2025-01-08 00:14:18,16441,15220,45.3,6135258,71,0,0
2746050,2025-01-08 00:14:24,17549,34632,98.21,6135264,71,0,0
2746051,2025-01-08 00:14:26,3113,19745,8.33,6135266,71,0,0
2746052,2025-01-08 00:14:35,1482,39042,49.59,6135275,71,0,0
2746053,2025-01-08 00:14:43,13130,3811,93.58,6135283,71,0,0
2746054,2025-01-08 00:14:44,19949,703,37.33,6135284,71,0,0
2746055,2025-01-08 00:14:55,2281,2857,97.54,6135295,71,0,0
2746056,2025-01-08 00:15:14,14902,17468,7.53,6135314,71,0,0
2746057,2025-01-08 00:15:35,7443,36017,166.07,6135335,71,0,0
2746058,2025-01-08 00:15:38,5898,19841,13.26,6135338,71,0,0
2746059,2025-01-08 00:15:41,4608,38793,12.2,6135341,71,0,0
2746060,2025-01-08 00:15:43,13370,36873,37.68,6135343,71,0,0
2746061,2025-01-08 00:16:10,18893,34481,45.31,6135370,71,0,0
2746062,2025-01-08 00:16:11,8159,11232,18.69,6135371,71,0,0
2746063,2025-01-08 00:16:41,19840,8882,45.75,6135401,71,0,0
2746064,2025-01-08 00:16:47,18904,32867,22.51,6135407,71,0,0
2746065,2025-01-08 00:17:12,15799,1024,15.86,6135432,71,0,0
2746066,2025-01-08 00:17:53,19136,36069,55.19,6135473,71,0,0
2746067,2025-01-08 00:18:08,1007,37102,100.38,6135488,71,0,0
2746068,2025-01-08 00:18:09,5514,6243,46.49,6135489,71,0,0
2746069,2025-01-08 00:18:26,19355,31964,23.41,6135506,71,0,0
2746070,2025-01-08 00:19:03,19970,16380,105.4,6135543,71,0,0
2746071,2025-01-08 00:19:12,19164,5553,11.41,6135552,71,0,0
2746072,2025-01-08 00:19:17,14017,34813,122.94,6135557,71,0,0
2746073,2025-01-08 00:19:32,12225,33533,6.87,6135572,71,0,0
2746074,2025-01-08 00:19:33,15279,7349,11.35,6135573,71,0,0
2746075,2025-01-08 00:19:37,12688,35263,40.64,6135577,71,0,0
2746076,2025-01-08 00:20:05,11405,2496,44.85,6135605,71,0,0
2746077,2025-01-08 00:20:10,19397,8942,77.3,6135610,71,0,0
2746078,2025-01-08 00:20:22,5940,25964,90.52,6135622,71,0,0
