TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1198982,2024-11-29 00:00:05,18836,20952,142.38,2678405,31,0,0
1198983,2024-11-29 00:00:13,5370,16247,17.24,2678413,31,0,0
1198984,2024-11-29 00:00:15,3230,19566,39.61,2678415,31,0,0
1198985,2024-11-29 00:00:42,17241,9203,48.3,2678442,31,0,0
1198986,2024-11-29 00:00:51,4785,18857,16.09,2678451,31,0,0
1198987,2024-11-29 00:02:07,19330,9891,62.98,2678527,31,0,0
1198988,2024-11-29 00:02:10,18080,22842,58.28,2678530,31,0,0
1198989,2024-11-29 00:02:10,17202,26226,9.53,2678530,31,0,0
1198990,2024-11-29 00:03:25,6719,36834,115.63,2678605,31,0,0
1198991,2024-11-29 00:04:16,1664,12461,58.51,2678656,31,0,0
1198992,2024-11-29 00:04:17,1889,27278,117.66,2678657,31,0,0
1198993,2024-11-29 00:04:20,3661,829,32.21,2678660,31,0,0
1198994,2024-11-29 00:04:20,5221,36092,51.5,2678660,31,0,0
1198995,2024-11-29 00:04:28,11007,39615,35.26,2678668,31,0,0
1198996,2024-11-29 00:04:37,323,17745,4.6,2678677,31,0,0
1198997,2024-11-29 00:04:38,13207,2945,49.12,2678678,31,0,0
1198998,2024-11-29 00:04:43,6156,13614,43.74,2678683,31,0,0
1198999,2024-11-29 00:05:01,16468,28578,15.75,2678701,31,0,0
1199000,2024-11-29 00:05:06,10916,9933,54.37,2678706,31,0,0
1199001,2024-11-29 00:05:08,1503,7800,13.42,2678708,31,0,0
1199002,2024-11-29 00:05:21,10678,39183,12.56,2678721,31,0,0
1199003,2024-11-29 00:05:23,16048,38669,107.7,2678723,31,0,0
1199004,2024-11-29 00:05:39,16225,14735,48.82,2678739,31,0,0
1199005,2024-11-29 00:06:00,5983,19683,95.35,2678760,31,0,0
1199006,2024-11-29 00:06:03,7460,29742,31.15,2678763,31,0,0
1199007,2024-11-29 00:06:10,17619,2669,49.23,2678770,31,0,0
1199008,2024-11-29 00:06:45,19576,21680,26.15,2678805,31,0,0
1199009,2024-11-29 00:06:57,15654,8606,40.64,2678817,31,0,0
1199010,2024-11-29 00:07:06,8501,19189,25.42,2678826,31,0,0
1199011,2024-11-29 00:07:13,4364,9211,80.7,2678833,31,0,0
1199012,2024-11-29 00:07:27,15844,27953,21.54,2678847,31,0,0
1199013,2024-11-29 00:07:56,19540,33012,121.71,2678876,31,0,0
1199014,2024-11-29 00:07:59,4179,9149,51.62,2678879,31,0,0
1199015,2024-11-29 00:08:02,2166,27448,31.31,2678882,31,0,0
1199016,2024-11-29 00:08:19,2446,2132,32.18,2678899,31,0,0
1199017,2024-11-29 00:08:20,17130,33111,50.19,2678900,31,0,0
1199018,2024-11-29 00:09:32,1401,30466,30.58,2678972,31,0,0
1199019,2024-11-29 00:09:55,15891,30010,58.91,2678995,31,0,0
1199020,2024-11-29 00:10:00,1121,31452,88.5,2679000,31,0,0
1199021,2024-11-29 00:10:20,15551,18638,56.14,2679020,31,0,0
1199022,2024-11-29 00:10:30,13072,35187,170.83,2679030,31,0,0
1199023,2024-11-29 00:10:37,12167,21764,62.8,2679037,31,0,0
1199024,2024-11-29 00:10:38,1249,15167,2.47,2679038,31,0,0
1199025,2024-11-29 00:10:39,3521,2617,57.43,2679039,31,0,0
1199026,2024-11-29 00:10:43,3900,3062,6.71,2679043,31,0,0
1199027,2024-11-29 00:10:59,18166,36528,8.0,2679059,31,0,0
1199028,2024-11-29 00:11:02,1242,21917,113.54,2679062,31,0,0
1199029,2024-11-29 00:11:08,17722,31550,36.01,2679068,31,0,0
1199030,2024-11-29 00:11:41,10025,34110,91.11,2679101,31,0,0
1199031,2024-11-29 00:11:42,16182,7329,9.54,2679102,31,0,0
1199032,2024-11-29 00:11:51,11860,16747,73.2,2679111,31,0,0
1199033,2024-11-29 00:12:03,17139,25663,22.81,2679123,31,0,0
1199034,2024-11-29 00:12:06,1793,4890,131.9,2679126,31,0,0
1199035,2024-11-29 00:12:07,5043,178,171.21,2679127,31,0,0
1199036,2024-11-29 00:12:10,6,33436,8.61,2679130,31,0,0
1199037,2024-11-29 00:12:19,18304,32063,117.59,2679139,31,0,0
1199038,2024-11-29 00:12:28,10234,33401,10.98,2679148,31,0,0
1199039,2024-11-29 00:12:31,7064,6427,125.03,2679151,31,0,0
1199040,2024-11-29 00:12:34,714,13223,64.0,2679154,31,0,0
1199041,2024-11-29 00:12:40,10425,9378,26.44,2679160,31,0,0
1199042,2024-11-29 00:12:42,15859,39829,38.08,2679162,31,0,0
1199043,2024-11-29 00:13:02,9986,3147,6.85,2679182,31,0,0
1199044,2024-11-29 00:13:45,1884,26179,80.38,2679225,31,0,0
1199045,2024-11-29 00:13:47,15290,6796,12.92,2679227,31,0,0
1199046,2024-11-29 00:14:03,5590,11863,18.56,2679243,31,0,0
1199047,2024-11-29 00:14:30,19557,1646,60.24,2679270,31,0,0
1199048,2024-11-29 00:14:34,15185,1268,56.29,2679274,31,0,0
1199049,2024-11-29 00:14:45,4509,23372,40.48,2679285,31,0,0
1199050,2024-11-29 00:14:52,2186,10202,20.33,2679292,31,0,0
1199051,2024-11-29 00:15:01,15072,24674,89.43,2679301,31,0,0
1199052,2024-11-29 00:15:35,10139,17255,35.49,2679335,31,0,0
1199053,2024-11-29 00:15:40,266,23913,12.72,2679340,31,0,0
1199054,2024-11-29 00:15:52,15700,15210,26.26,2679352,31,0,0
1199055,2024-11-29 00:15:58,11389,21725,3.72,2679358,31,0,0
1199056,2024-11-29 00:16:01,890,10073,98.88,2679361,31,0,0
1199057,2024-11-29 00:16:27,3503,30434,35.35,2679387,31,0,0
1199058,2024-11-29 00:16:41,19342,6469,98.15,2679401,31,0,0
1199059,2024-11-29 00:16:43,7847,28886,8.79,2679403,31,0,0
1199060,2024-11-29 00:17:04,281,18183,109.85,2679424,31,0,0
1199061,2024-11-29 00:17:04,6555,6509,33.2,2679424,31,0,0
1199062,2024-11-29 00:17:10,17986,31410,56.78,2679430,31,0,0
1199063,2024-11-29 00:17:13,19313,3066,75.15,2679433,31,0,0
1199064,2024-11-29 00:17:14,12630,21011,37.92,2679434,31,0,0
1199065,2024-11-29 00:17:17,4738,27241,100.91,2679437,31,0,0
1199066,2024-11-29 00:17:25,11591,24209,81.65,2679445,31,0,0
1199067,2024-11-29 00:17:47,13917,28718,10.78,2679467,31,0,0
1199068,2024-11-29 00:17:57,18712,32744,2.72,2679477,31,0,0
1199069,2024-11-29 00:17:58,10172,39537,46.43,2679478,31,0,0
1199070,2024-11-29 00:18:00,15006,2023,116.88,2679480,31,0,0
1199071,2024-11-29 00:18:12,6755,857,67.48,2679492,31,0,0
1199072,2024-11-29 00:18:41,14422,14279,40.42,2679521,31,0,0
1199073,2024-11-29 00:18:45,13617,12661,67.52,2679525,31,0,0
1199074,2024-11-29 00:18:50,12390,36555,16.9,2679530,31,0,0
