TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
850680,2024-11-20 00:00:01,8343,32534,52.71,1900801,22,0,0
850681,2024-11-20 00:00:14,9524,18543,30.52,1900814,22,0,0
850682,2024-11-20 00:00:53,14020,30823,93.17,1900853,22,0,0
850683,2024-11-20 00:01:11,13261,38519,48.53,1900871,22,0,0
850684,2024-11-20 00:01:13,18753,19220,25.99,1900873,22,0,0
850685,2024-11-20 00:01:22,16258,19534,100.99,1900882,22,0,0
850686,2024-11-20 00:02:01,10995,26973,42.88,1900921,22,0,0
850687,2024-11-20 00:02:03,4120,7273,65.38,1900923,22,0,0
850688,2024-11-20 00:02:15,11850,9460,31.28,1900935,22,0,0
850689,2024-11-20 00:02:19,857,2586,32.32,1900939,22,0,0
850690,2024-11-20 00:02:36,9189,36623,49.91,1900956,22,0,0
850691,2024-11-20 00:02:47,12169,5428,33.31,1900967,22,0,0
850692,2024-11-20 00:02:57,2561,35595,13.68,1900977,22,0,0
850693,2024-11-20 00:03:07,16144,16599,24.54,1900987,22,0,0
850694,2024-11-20 00:03:39,14842,19907,113.49,1901019,22,0,0
850695,2024-11-20 00:03:48,4265,33246,67.0,1901028,22,0,0
850696,2024-11-20 00:04:05,10388,35411,17.38,1901045,22,0,0
850697,2024-11-20 00:04:20,3510,32035,17.83,1901060,22,0,0
850698,2024-11-20 00:04:21,2141,20064,40.5,1901061,22,0,0
850699,2024-11-20 00:04:52,11148,23990,43.08,1901092,22,0,0
850700,2024-11-20 00:05:04,11243,15025,19.05,1901104,22,0,0
850701,2024-11-20 00:05:20,7232,20912,46.03,1901120,22,0,0
850702,2024-11-20 00:06:02,2086,24699,40.31,1901162,22,0,0
850703,2024-11-20 00:06:13,7528,33095,14.69,1901173,22,0,0
850704,2024-11-20 00:06:14,17420,30876,6.47,1901174,22,0,0
850705,2024-11-20 00:06:57,7814,27895,67.96,1901217,22,0,0
850706,2024-11-20 00:07:08,8851,27924,4.98,1901228,22,0,0
850707,2024-11-20 00:07:18,4602,276,17.22,1901238,22,0,0
850708,2024-11-20 00:07:23,17447,25557,124.65,1901243,22,0,0
850709,2024-11-20 00:07:27,17080,20015,12.33,1901247,22,0,0
850710,2024-11-20 00:07:35,10780,33322,11.77,1901255,22,0,0
850711,2024-11-20 00:07:55,4264,35079,20.35,1901275,22,0,0
850712,2024-11-20 00:08:08,12058,35677,161.88,1901288,22,0,0
850713,2024-11-20 00:08:30,1171,7588,28.68,1901310,22,0,0
850714,2024-11-20 00:08:36,13931,20259,37.67,1901316,22,0,0
850715,2024-11-20 00:08:45,3466,9292,1.04,1901325,22,0,0
850716,2024-11-20 00:08:49,13982,38319,7.37,1901329,22,0,0
850717,2024-11-20 00:09:12,6624,14031,113.96,1901352,22,0,0
850718,2024-11-20 00:09:30,13985,24482,78.24,1901370,22,0,0
850719,2024-11-20 00:09:30,16851,32275,62.36,1901370,22,0,0
850720,2024-11-20 00:09:36,2515,1865,138.97,1901376,22,0,0
850721,2024-11-20 00:09:37,17057,22180,31.95,1901377,22,0,0
850722,2024-11-20 00:09:43,2590,17461,109.31,1901383,22,0,0
850723,2024-11-20 00:09:47,1959,25940,94.58,1901387,22,0,0
850724,2024-11-20 00:09:51,17029,14849,21.27,1901391,22,0,0
850725,2024-11-20 00:09:55,9385,35797,83.34,1901395,22,0,0
850726,2024-11-20 00:10:01,10886,5613,7.23,1901401,22,0,0
850727,2024-11-20 00:10:07,6962,32368,11.29,1901407,22,0,0
850728,2024-11-20 00:10:10,11466,25191,94.68,1901410,22,0,0
850729,2024-11-20 00:10:17,3053,33861,20.08,1901417,22,0,0
850730,2024-11-20 00:10:21,11116,262,37.36,1901421,22,0,0
850731,2024-11-20 00:10:26,12716,19926,37.25,1901426,22,0,0
850732,2024-11-20 00:11:02,13700,28641,55.31,1901462,22,0,0
850733,2024-11-20 00:11:03,8320,35271,131.88,1901463,22,0,0
850734,2024-11-20 00:11:06,9263,37838,72.19,1901466,22,0,0
850735,2024-11-20 00:11:33,9553,2616,33.34,1901493,22,0,0
850736,2024-11-20 00:11:40,12905,20618,11.47,1901500,22,0,0
850737,2024-11-20 00:11:41,224,25947,68.71,1901501,22,0,0
850738,2024-11-20 00:11:52,1559,21666,37.98,1901512,22,0,0
850739,2024-11-20 00:11:54,12586,28190,189.78,1901514,22,0,0
850740,2024-11-20 00:11:56,481,39118,11.36,1901516,22,0,0
850741,2024-11-20 00:12:02,7681,1463,22.93,1901522,22,0,0
850742,2024-11-20 00:12:10,378,34784,44.36,1901530,22,0,0
850743,2024-11-20 00:12:32,10758,15678,32.17,1901552,22,0,0
850744,2024-11-20 00:12:40,19161,34465,39.97,1901560,22,0,0
850745,2024-11-20 00:12:46,13713,38806,6.49,1901566,22,0,0
850746,2024-11-20 00:12:46,10757,22534,30.26,1901566,22,0,0
850747,2024-11-20 00:12:47,515,38325,49.19,1901567,22,0,0
850748,2024-11-20 00:12:57,6093,20752,47.64,1901577,22,0,0
850749,2024-11-20 00:13:01,7486,19780,24.15,1901581,22,0,0
850750,2024-11-20 00:13:04,9569,33017,93.39,1901584,22,0,0
850751,2024-11-20 00:13:09,6382,8917,81.62,1901589,22,0,0
850752,2024-11-20 00:13:29,12272,7305,70.98,1901609,22,0,0
850753,2024-11-20 00:14:01,717,19769,21.7,1901641,22,0,0
850754,2024-11-20 00:14:06,19444,26286,28.84,1901646,22,0,0
850755,2024-11-20 00:14:36,17530,36433,27.91,1901676,22,0,0
850756,2024-11-20 00:15:03,7669,2987,4.62,1901703,22,0,0
850757,2024-11-20 00:15:07,15750,5727,94.92,1901707,22,0,0
850758,2024-11-20 00:15:08,2591,543,25.44,1901708,22,0,0
850759,2024-11-20 00:15:30,4661,27650,45.66,1901730,22,0,0
850760,2024-11-20 00:15:36,8258,35636,60.1,1901736,22,0,0
850761,2024-11-20 00:15:39,14255,23726,90.51,1901739,22,0,0
850762,2024-11-20 00:16:10,6153,24801,33.63,1901770,22,0,0
850763,2024-11-20 00:16:32,5969,37120,82.89,1901792,22,0,0
850764,2024-11-20 00:16:43,14739,12788,26.24,1901803,22,0,0
850765,2024-11-20 00:16:51,15244,19418,80.59,1901811,22,0,0
850766,2024-11-20 00:16:52,12149,17325,37.54,1901812,22,0,0
850767,2024-11-20 00:16:53,10414,1684,84.57,1901813,22,0,0
850768,2024-11-20 00:17:23,12348,37528,26.13,1901843,22,0,0
850769,2024-11-20 00:17:24,15057,27374,29.67,1901844,22,0,0
850770,2024-11-20 00:17:40,3353,26023,37.85,1901860,22,0,0
850771,2024-11-20 00:17:52,10348,5527,25.22,1901872,22,0,0
850772,2024-11-20 00:17:54,15747,5804,36.88,1901874,22,0,0
850773,2024-11-20 00:18:00,6951,18446,4.72,1901880,22,0,0
850774,2024-11-20 00:18:23,19717,12042,26.23,1901903,22,0,0
850775,2024-11-20 00:18:29,17857,36937,28.54,1901909,22,0,0
850776,2024-11-20 00:19:01,10879,21255,28.28,1901941,22,0,0
